ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,1.00,4.540,0.95,1.00,4.533,0.167,0.94
BLAST-S14,0.99,4.524,0.95,0.99,4.518,0.166,0.96
Naive-S11,1.00,4.209,0.32,1.00,4.210,0.165,0.32
Naive-S14,1.00,4.259,0.48,1.00,4.260,0.167,0.48
101-1,0.95,4.654,0.49,0.95,4.649,0.175,0.49
101-2,0.17,3.950,0.56,0.17,3.916,0.416,0.56
101-3,0.95,4.214,0.69,0.95,4.212,0.164,0.72
102-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-3,0.62,4.312,0.33,0.62,4.314,0.200,0.33
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,4.542,0.95,1.00,4.540,0.164,0.95
105-2,0.99,12.048,1.00,0.99,12.058,1.109,1.00
105-3,1.00,19.183,1.00,1.00,19.187,1.257,1.00
106-1,0.43,4.664,0.61,0.43,4.645,0.289,0.65
106-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
106-3,0.31,4.890,0.61,0.31,4.870,0.357,0.62
107-1,1.00,18.267,1.00,1.00,18.262,0.962,1.00
107-2,1.00,4.440,0.07,1.00,4.438,0.168,0.07
107-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,1.00,4.602,1.00,1.00,4.606,0.167,1.00
110-2,0.96,4.643,1.00,0.96,4.644,0.168,1.00
110-3,1.00,9.630,1.00,1.00,9.632,0.233,1.00
111-1,0.95,4.642,1.00,0.95,4.645,0.171,1.00
111-2,0.98,8.657,1.00,0.98,8.660,0.232,1.00
111-3,0.13,6.484,0.99,0.13,6.503,0.609,0.99
112-1,1.00,4.563,0.87,1.00,4.552,0.165,0.90
112-2,1.00,4.568,0.94,1.00,4.553,0.165,0.91
112-3,1.00,4.463,0.86,1.00,4.459,0.163,0.85
113-1,1.00,4.454,0.84,1.00,4.451,0.162,0.84
113-2,0.83,10.789,1.00,0.83,10.791,0.201,1.00
113-3,0.45,4.979,1.00,0.45,4.987,0.270,1.00
114-1,1.00,6.316,1.00,1.00,6.322,0.247,1.00
115-1,1.00,4.345,0.64,1.00,4.340,0.164,0.65
116-1,0.57,4.339,0.74,0.57,4.325,0.210,0.76
116-2,0.34,4.223,0.61,0.34,4.210,0.226,0.62
117-1,1.00,4.411,0.18,1.00,4.399,0.160,0.17
