ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,0.98,0.245,0.49,0.98,0.247,0.008,0.45
BLAST-S14,0.99,0.266,0.49,0.99,0.267,0.009,0.50
Naive-S11,1.00,0.326,0.28,1.00,0.326,0.006,0.28
Naive-S14,1.00,0.326,0.29,1.00,0.326,0.006,0.29
101-1,0.90,0.323,0.36,0.90,0.323,0.008,0.35
101-2,0.21,0.130,0.01,0.21,0.130,0.009,0.04
101-3,0.90,0.335,0.03,0.90,0.337,0.008,0.12
102-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
102-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
102-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
103-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
103-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
103-3,0.52,0.268,0.17,0.52,0.268,0.010,0.17
104-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
104-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
104-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
105-1,0.99,0.304,0.92,0.99,0.306,0.009,0.91
105-2,0.98,0.338,0.98,0.98,0.338,0.009,0.98
105-3,0.98,0.330,1.00,0.98,0.330,0.009,1.00
106-1,0.35,0.170,0.03,0.35,0.171,0.009,0.05
106-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
106-3,0.23,0.129,0.03,0.23,0.130,0.009,0.04
107-1,1.00,0.276,0.77,1.00,0.277,0.009,0.82
107-2,1.00,0.332,0.03,1.00,0.332,0.009,0.03
107-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
108-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
109-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
110-1,0.99,0.367,0.29,0.99,0.367,0.008,0.29
110-2,0.94,0.291,0.32,0.94,0.293,0.008,0.36
110-3,1.00,0.248,0.29,1.00,0.248,0.007,0.30
111-1,0.95,0.357,0.29,0.95,0.357,0.008,0.29
111-2,0.99,0.238,0.29,0.99,0.238,0.007,0.30
111-3,0.12,0.087,0.01,0.12,0.086,0.008,0.01
112-1,0.99,0.277,0.48,0.99,0.277,0.008,0.48
112-2,0.99,0.277,0.44,0.99,0.278,0.008,0.46
112-3,0.96,0.271,0.48,0.96,0.271,0.008,0.48
113-1,0.96,0.270,0.44,0.96,0.272,0.008,0.47
113-2,0.78,0.131,0.46,0.78,0.132,0.006,0.58
113-3,0.32,0.196,0.27,0.32,0.196,0.009,0.28
114-1,1.00,0.364,0.91,1.00,0.366,0.009,0.92
115-1,1.00,0.362,0.24,1.00,0.364,0.009,0.27
116-1,0.69,0.273,0.18,0.69,0.273,0.009,0.13
116-2,0.50,0.203,0.01,0.50,0.203,0.010,0.06
117-1,1.00,0.327,0.12,1.00,0.327,0.008,0.12
117-2,0.13,0.078,1.00,0.13,0.077,0.007,1.00
119-1,0.94,0.344,0.66,0.94,0.344,0.009,0.68
120-1,1.00,0.373,0.94,1.00,0.373,0.009,0.94
120-2,1.00,0.366,0.71,1.00,0.367,0.008,0.72
120-3,1.00,0.330,0.62,1.00,0.331,0.009,0.61
121-1,0.65,0.306,0.43,0.65,0.306,0.010,0.47
121-2,0.04,0.028,0.61,0.04,0.028,0.006,0.62
121-3,0.68,0.311,0.02,0.68,0.311,0.010,0.02
122-1,0.59,0.271,0.69,0.59,0.270,0.009,0.69
124-1,1.00,0.279,0.33,1.00,0.279,0.006,0.34
124-2,1.00,0.270,0.32,1.00,0.271,0.006,0.32
124-3,1.00,0.270,0.33,1.00,0.270,0.006,0.33
125-1,1.00,0.361,0.92,1.00,0.363,0.009,0.91
125-2,0.94,0.323,0.31,0.94,0.325,0.009,0.32
125-3,1.00,0.272,0.42,1.00,0.274,0.009,0.41
126-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
127-1,0.91,0.337,0.61,0.91,0.338,0.009,0.60
127-2,0.90,0.335,0.71,0.90,0.337,0.008,0.69
127-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
128-1,0.47,0.130,0.02,0.47,0.131,0.007,0.02
129-1,0.98,0.359,0.59,0.98,0.361,0.008,0.58
129-2,0.38,0.211,0.54,0.38,0.211,0.008,0.54
129-3,0.98,0.359,0.59,0.98,0.361,0.008,0.58
130-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
130-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
130-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
131-1,0.81,0.334,0.05,0.81,0.334,0.009,0.05
131-2,0.84,0.349,0.03,0.84,0.349,0.009,0.03
131-3,0.98,0.313,0.06,0.98,0.314,0.008,0.06
132-1,0.99,0.277,0.60,0.99,0.279,0.008,0.56
132-2,0.96,0.272,0.56,0.96,0.274,0.008,0.56
65-1,0.82,0.226,0.14,0.82,0.227,0.007,0.15
65-2,0.79,0.202,0.11,0.79,0.203,0.006,0.10
65-3,0.82,0.215,0.09,0.82,0.216,0.006,0.10
68-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
68-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
69-1,0.10,0.098,0.05,0.10,0.100,0.008,0.05
69-2,1.00,0.332,0.28,1.00,0.333,0.008,0.30
70-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
70-2,0.99,0.357,0.28,0.99,0.359,0.008,0.29
70-3,0.99,0.345,0.30,0.99,0.345,0.009,0.30
72-1,0.98,0.357,0.01,0.98,0.356,0.008,0.01
72-2,0.98,0.364,0.01,0.98,0.364,0.008,0.01
73-1,1.00,0.295,0.71,1.00,0.296,0.008,0.72
73-2,1.00,0.295,0.71,1.00,0.296,0.008,0.72
73-3,0.99,0.235,1.00,0.99,0.235,0.008,0.97
74-1,0.54,0.264,0.03,0.54,0.265,0.009,0.04
74-2,0.99,0.327,0.13,0.99,0.328,0.008,0.14
75-1,0.10,0.101,0.05,0.10,0.102,0.008,0.06
75-2,1.00,0.362,0.70,1.00,0.363,0.009,0.69
79-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
79-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
79-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
80-1,0.57,0.271,0.03,0.57,0.272,0.009,0.07
80-2,0.99,0.354,0.42,0.99,0.356,0.009,0.34
81-1,0.98,0.325,0.50,0.98,0.325,0.009,0.50
81-2,0.98,0.325,0.37,0.98,0.326,0.009,0.42
82-1,0.87,0.312,0.50,0.87,0.312,0.008,0.50
83-1,0.94,0.351,0.26,0.94,0.352,0.008,0.26
83-2,0.94,0.355,0.26,0.94,0.356,0.008,0.25
84-1,0.80,0.171,0.03,0.80,0.171,0.005,0.03
85-1,0.95,0.345,0.52,0.95,0.347,0.008,0.43
85-2,0.99,0.368,0.61,0.99,0.368,0.008,0.62
86-1,0.96,0.336,0.68,0.96,0.338,0.008,0.60
86-2,0.96,0.336,0.68,0.96,0.338,0.008,0.60
86-3,0.88,0.315,0.39,0.88,0.316,0.009,0.38
87-1,0.87,0.323,0.14,0.87,0.323,0.009,0.16
87-2,0.87,0.324,0.10,0.87,0.324,0.009,0.10
87-3,0.72,0.313,0.21,0.72,0.314,0.009,0.21
88-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
89-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
89-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
89-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
91-1,0.21,0.104,0.03,0.21,0.104,0.007,0.03
91-2,0.21,0.107,1.00,0.21,0.107,0.007,1.00
91-3,0.21,0.049,0.52,0.21,0.049,0.005,0.52
93-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
93-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
94-1,0.98,0.352,0.95,0.98,0.352,0.009,0.76
95-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
95-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
96-1,0.74,0.082,1.00,0.74,0.082,0.003,1.00
96-2,0.75,0.076,1.00,0.75,0.076,0.002,1.00
96-3,0.75,0.073,1.00,0.75,0.073,0.002,1.00
97-1,1.00,0.347,0.01,1.00,0.347,0.009,0.02
97-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
97-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
98-1,0.99,0.258,0.50,0.99,0.258,0.007,0.50
99-1,0.97,0.336,0.17,0.97,0.337,0.008,0.16
