ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,0.98,0.641,0.41,0.98,0.640,0.004,0.42
BLAST-S14,0.99,0.633,0.45,0.99,0.633,0.004,0.45
Naive-S11,1.00,0.589,0.28,1.00,0.589,0.003,0.28
Naive-S14,1.00,0.589,0.29,1.00,0.589,0.003,0.29
101-1,0.90,0.614,0.36,0.90,0.614,0.005,0.36
101-2,0.21,0.864,0.01,0.21,0.864,0.008,0.01
101-3,0.90,0.585,0.15,0.90,0.584,0.005,0.17
102-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
102-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
102-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
103-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
103-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
103-3,0.52,0.703,0.17,0.52,0.703,0.009,0.17
104-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
104-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
104-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
105-1,0.99,0.618,0.92,0.99,0.618,0.004,0.92
105-2,0.98,0.593,1.00,0.98,0.593,0.005,1.00
105-3,0.98,0.615,1.00,0.98,0.616,0.006,1.00
106-1,0.35,0.807,0.02,0.35,0.807,0.008,0.02
106-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
106-3,0.23,0.861,0.02,0.23,0.861,0.008,0.02
107-1,1.00,0.630,0.78,1.00,0.629,0.004,0.81
107-2,1.00,0.582,0.03,1.00,0.582,0.005,0.03
107-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
108-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
109-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
110-1,0.99,0.633,0.22,0.99,0.633,0.004,0.14
110-2,0.94,0.622,0.55,0.94,0.622,0.004,0.53
110-3,1.00,0.670,1.00,1.00,0.670,0.003,0.99
111-1,0.95,0.631,0.02,0.95,0.631,0.004,0.08
111-2,0.99,0.662,0.89,0.99,0.661,0.003,0.89
111-3,0.12,0.918,0.01,0.12,0.918,0.007,0.01
112-1,0.99,0.611,0.56,0.99,0.611,0.004,0.56
112-2,0.99,0.611,0.56,0.99,0.611,0.004,0.56
112-3,0.96,0.614,0.56,0.96,0.614,0.004,0.56
113-1,0.96,0.614,0.54,0.96,0.614,0.004,0.54
113-2,0.78,0.671,1.00,0.78,0.672,0.003,0.99
113-3,0.32,0.762,0.01,0.32,0.762,0.008,0.01
114-1,1.00,0.564,0.95,1.00,0.563,0.005,0.95
115-1,1.00,0.563,0.30,1.00,0.562,0.005,0.32
116-1,0.69,0.658,0.09,0.69,0.658,0.007,0.06
116-2,0.50,0.761,0.01,0.50,0.761,0.008,0.02
117-1,1.00,0.603,0.12,1.00,0.603,0.005,0.12
117-2,0.13,0.904,1.00,0.13,0.904,0.007,1.00
119-1,0.94,0.594,0.66,0.94,0.592,0.005,0.70
120-1,1.00,0.563,0.97,1.00,0.562,0.005,0.97
120-2,1.00,0.564,0.73,1.00,0.564,0.005,0.73
120-3,1.00,0.575,0.60,1.00,0.575,0.005,0.59
121-1,0.65,0.649,0.43,0.65,0.649,0.008,0.43
121-2,0.04,0.981,0.32,0.04,0.981,0.003,0.39
121-3,0.68,0.629,0.01,0.68,0.629,0.007,0.01
122-1,0.59,0.680,0.69,0.59,0.680,0.008,0.69
124-1,1.00,0.618,0.34,1.00,0.618,0.003,0.34
124-2,1.00,0.619,0.32,1.00,0.619,0.003,0.31
124-3,1.00,0.617,0.33,1.00,0.617,0.003,0.33
125-1,1.00,0.565,0.94,1.00,0.565,0.005,0.94
125-2,0.94,0.599,0.33,0.94,0.599,0.005,0.33
125-3,1.00,0.630,0.38,1.00,0.630,0.004,0.38
126-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
127-1,0.91,0.586,0.56,0.91,0.585,0.005,0.56
127-2,0.90,0.584,0.66,0.90,0.583,0.004,0.66
127-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
128-1,0.47,0.694,0.01,0.47,0.694,0.004,0.01
129-1,0.98,0.570,0.57,0.98,0.570,0.005,0.58
129-2,0.38,0.715,0.24,0.38,0.716,0.006,0.25
129-3,0.98,0.569,0.57,0.98,0.569,0.005,0.57
130-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
130-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
130-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
131-1,0.81,0.587,0.05,0.81,0.587,0.006,0.05
131-2,0.84,0.575,0.03,0.84,0.575,0.006,0.03
131-3,0.98,0.597,0.09,0.98,0.596,0.004,0.08
132-1,0.99,0.611,0.60,0.99,0.611,0.004,0.60
132-2,0.96,0.614,0.57,0.96,0.613,0.004,0.58
65-1,0.82,0.654,0.14,0.82,0.654,0.003,0.14
65-2,0.79,0.660,0.08,0.79,0.660,0.003,0.08
65-3,0.82,0.657,0.09,0.82,0.657,0.003,0.09
68-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
68-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
69-1,0.10,0.910,0.01,0.10,0.910,0.007,0.01
69-2,1.00,0.583,0.36,1.00,0.583,0.005,0.35
70-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
70-2,0.99,0.568,0.27,0.99,0.569,0.004,0.27
70-3,0.99,0.575,0.24,0.99,0.575,0.004,0.24
72-1,0.98,0.571,0.01,0.98,0.571,0.005,0.01
72-2,0.98,0.563,0.01,0.98,0.563,0.005,0.01
73-1,1.00,0.629,0.96,1.00,0.628,0.004,0.94
73-2,1.00,0.628,0.96,1.00,0.628,0.004,0.94
73-3,0.99,0.750,1.00,0.99,0.750,0.007,1.00
74-1,0.54,0.661,0.01,0.54,0.661,0.006,0.01
74-2,0.99,0.586,0.23,0.99,0.585,0.005,0.21
75-1,0.10,0.909,0.01,0.10,0.909,0.007,0.01
75-2,1.00,0.565,0.70,1.00,0.565,0.005,0.69
79-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
79-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
79-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
80-1,0.57,0.650,0.01,0.57,0.650,0.005,0.01
80-2,0.99,0.568,0.42,0.99,0.568,0.005,0.40
81-1,0.98,0.573,0.50,0.98,0.573,0.006,0.50
81-2,0.98,0.573,0.37,0.98,0.573,0.006,0.40
82-1,0.87,0.608,0.50,0.87,0.608,0.005,0.50
83-1,0.94,0.577,0.26,0.94,0.577,0.004,0.27
83-2,0.94,0.575,0.25,0.94,0.575,0.004,0.25
84-1,0.80,0.669,0.02,0.80,0.669,0.002,0.02
85-1,0.95,0.577,0.44,0.95,0.576,0.005,0.45
85-2,0.99,0.573,0.64,0.99,0.573,0.005,0.63
86-1,0.96,0.585,0.48,0.96,0.584,0.005,0.48
86-2,0.96,0.585,0.48,0.96,0.584,0.005,0.48
86-3,0.88,0.592,0.33,0.88,0.592,0.005,0.33
87-1,0.87,0.604,0.33,0.87,0.604,0.005,0.31
87-2,0.87,0.606,0.16,0.87,0.606,0.005,0.15
87-3,0.72,0.609,0.19,0.72,0.609,0.005,0.18
88-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
89-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
89-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
89-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
91-1,0.21,0.817,0.02,0.21,0.817,0.008,0.02
91-2,0.21,0.859,1.00,0.21,0.859,0.008,1.00
91-3,0.21,0.817,0.50,0.21,0.817,0.008,0.50
93-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
93-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
94-1,0.98,0.570,1.00,0.98,0.570,0.005,0.95
95-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
95-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
96-1,0.74,0.730,1.00,0.74,0.731,0.006,1.00
96-2,0.75,0.736,1.00,0.75,0.736,0.006,1.00
96-3,0.75,0.740,1.00,0.75,0.741,0.006,1.00
97-1,1.00,0.572,0.01,1.00,0.572,0.005,0.03
97-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
97-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
98-1,0.99,0.619,0.50,0.99,0.619,0.003,0.50
99-1,0.97,0.575,0.23,0.97,0.575,0.005,0.24
