ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,0.97,8.446,0.54,0.97,8.349,0.908,0.54
BLAST-S14,0.97,8.483,0.69,0.97,8.302,0.880,0.64
Naive-S11,1.00,8.040,0.30,1.00,8.004,0.855,0.26
Naive-S14,1.00,8.128,0.43,1.00,8.070,0.837,0.35
101-1,0.82,6.694,0.43,0.82,6.670,0.968,0.45
101-2,0.79,6.276,0.33,0.79,6.247,0.849,0.31
101-3,0.82,6.635,1.00,0.82,6.529,0.831,0.78
102-1,0.97,6.484,0.74,0.97,6.366,0.869,0.74
102-2,0.85,6.839,0.89,0.85,6.802,0.910,0.88
102-3,0.03,8.360,0.61,0.03,8.363,0.952,0.75
103-1,0.70,6.476,0.53,0.70,6.454,0.636,0.51
103-2,0.76,6.032,0.53,0.76,5.897,0.692,0.64
103-3,0.73,6.280,0.33,0.73,6.287,0.783,0.31
104-1,0.00,8.623,1.00,0.00,8.623,0.920,1.00
104-2,0.00,8.623,1.00,0.00,8.623,0.920,1.00
104-3,0.00,8.623,1.00,0.00,8.623,0.920,1.00
105-1,0.91,8.313,0.93,0.91,8.097,0.819,0.95
105-2,0.85,9.089,1.00,0.85,9.186,1.650,1.00
105-3,0.91,12.001,1.00,0.91,12.066,1.996,1.00
106-1,0.79,7.300,0.78,0.79,7.224,0.744,0.83
106-2,0.48,7.536,0.78,0.48,7.490,0.812,0.85
106-3,0.39,6.945,0.20,0.39,6.948,0.893,0.23
107-1,1.00,10.897,1.00,1.00,11.002,2.001,0.93
107-2,1.00,6.836,0.17,1.00,6.687,0.776,0.16
107-3,0.97,7.328,0.12,0.97,7.092,0.757,0.15
108-1,0.00,8.623,1.00,0.00,8.623,0.920,1.00
109-1,0.00,8.623,1.00,0.00,8.623,0.920,1.00
110-1,0.94,7.290,0.95,0.94,7.190,0.980,0.93
110-2,0.88,6.952,0.81,0.88,6.905,0.874,0.75
110-3,1.00,13.920,1.00,1.00,13.953,0.826,1.00
111-1,0.94,7.290,0.95,0.94,7.190,0.980,0.93
111-2,1.00,13.920,1.00,1.00,13.953,0.826,1.00
111-3,0.00,8.623,1.00,0.00,8.623,0.920,1.00
112-1,1.00,7.160,0.77,1.00,7.083,0.866,0.72
112-2,1.00,7.063,0.76,1.00,7.019,0.869,0.73
112-3,1.00,7.262,0.70,1.00,7.144,0.862,0.72
113-1,1.00,7.183,0.76,1.00,7.100,0.864,0.71
113-2,1.00,13.778,1.00,1.00,13.809,0.795,1.00
113-3,0.85,7.323,0.95,0.85,7.210,0.976,0.93
114-1,1.00,8.573,1.00,1.00,8.647,1.353,1.00
115-1,1.00,6.778,0.84,1.00,6.489,0.773,0.82
