ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,0.97,0.295,0.33,0.97,0.308,0.042,0.34
BLAST-S14,0.97,0.314,0.36,0.97,0.323,0.050,0.36
Naive-S11,1.00,0.291,0.05,1.00,0.290,0.021,0.05
Naive-S14,1.00,0.223,0.09,1.00,0.222,0.024,0.10
101-1,0.82,0.462,0.08,0.82,0.473,0.052,0.26
101-2,0.79,0.551,0.10,0.79,0.548,0.060,0.11
101-3,0.82,0.538,0.24,0.82,0.535,0.060,0.26
102-1,0.97,0.480,0.23,0.97,0.491,0.042,0.31
102-2,0.85,0.474,0.72,0.85,0.476,0.054,0.71
102-3,0.03,0.872,0.61,0.03,0.872,0.000,0.61
103-1,0.70,0.474,0.15,0.70,0.477,0.052,0.23
103-2,0.76,0.511,0.15,0.76,0.520,0.058,0.31
103-3,0.73,0.540,0.17,0.73,0.539,0.063,0.18
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,0.91,0.428,0.92,0.91,0.424,0.051,0.90
105-2,0.85,0.480,1.00,0.85,0.479,0.055,0.99
105-3,0.91,0.448,1.00,0.91,0.443,0.051,1.00
106-1,0.79,0.409,0.10,0.79,0.407,0.064,0.17
106-2,0.48,0.290,0.78,0.48,0.294,0.098,0.83
106-3,0.39,0.533,0.10,0.39,0.542,0.093,0.21
107-1,1.00,0.384,0.72,1.00,0.401,0.044,0.69
107-2,1.00,0.411,0.04,1.00,0.411,0.054,0.06
107-3,0.97,0.380,0.03,0.97,0.389,0.053,0.05
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,0.94,0.431,0.63,0.94,0.441,0.054,0.48
110-2,0.88,0.406,0.12,0.88,0.411,0.054,0.15
110-3,1.00,0.109,0.42,1.00,0.119,0.028,0.46
111-1,0.94,0.431,0.63,0.94,0.441,0.054,0.48
111-2,1.00,0.109,0.42,1.00,0.119,0.028,0.46
111-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
112-1,1.00,0.372,0.29,1.00,0.376,0.058,0.34
112-2,1.00,0.384,0.31,1.00,0.388,0.060,0.34
112-3,1.00,0.367,0.29,1.00,0.370,0.060,0.32
113-1,1.00,0.380,0.31,1.00,0.382,0.061,0.32
113-2,1.00,0.109,0.42,1.00,0.118,0.029,0.42
113-3,0.85,0.442,0.63,0.85,0.442,0.062,0.62
114-1,1.00,0.492,0.90,1.00,0.497,0.048,0.90
115-1,1.00,0.456,0.31,1.00,0.455,0.052,0.37
116-1,0.82,0.488,0.42,0.82,0.490,0.062,0.54
116-2,0.67,0.409,0.42,0.67,0.405,0.067,0.46
117-1,1.00,0.391,0.05,1.00,0.396,0.040,0.06
117-2,0.09,0.553,1.00,0.09,0.549,0.263,1.00
119-1,0.97,0.432,0.63,0.97,0.445,0.049,0.69
120-1,1.00,0.475,0.97,1.00,0.478,0.046,0.96
120-2,1.00,0.269,0.36,1.00,0.275,0.041,0.35
120-3,0.79,0.299,0.67,0.79,0.299,0.058,0.65
121-1,0.73,0.553,0.60,0.73,0.549,0.061,0.60
121-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
121-3,0.76,0.564,0.01,0.76,0.565,0.058,0.12
122-1,0.48,0.419,0.71,0.48,0.418,0.077,0.74
124-1,1.00,0.266,0.19,1.00,0.270,0.039,0.20
124-2,1.00,0.219,0.09,1.00,0.231,0.035,0.11
124-3,1.00,0.240,0.19,1.00,0.240,0.035,0.20
125-1,0.97,0.500,0.90,0.97,0.505,0.049,0.90
125-2,0.97,0.408,0.34,0.97,0.409,0.050,0.34
125-3,0.94,0.362,0.56,0.94,0.367,0.054,0.51
126-1,0.18,0.602,0.56,0.18,0.587,0.149,0.62
127-1,0.79,0.389,0.70,0.79,0.412,0.058,0.62
127-2,0.79,0.398,0.24,0.79,0.413,0.067,0.19
127-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
128-1,0.61,0.384,0.80,0.61,0.401,0.085,0.63
129-1,0.91,0.350,0.62,0.91,0.365,0.056,0.56
129-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
129-3,0.91,0.350,0.62,0.91,0.365,0.056,0.56
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.58,0.530,1.00,0.58,0.524,0.065,0.99
131-2,0.64,0.557,0.05,0.64,0.552,0.057,0.20
131-3,0.67,0.505,0.16,0.67,0.511,0.065,0.24
132-1,1.00,0.349,0.43,1.00,0.365,0.056,0.46
132-2,1.00,0.347,0.43,1.00,0.360,0.057,0.44
65-1,1.00,0.260,0.20,1.00,0.266,0.042,0.23
65-2,0.97,0.263,0.20,0.97,0.270,0.042,0.23
65-3,1.00,0.265,0.22,1.00,0.268,0.043,0.24
68-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
68-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-1,1.00,0.413,0.21,1.00,0.416,0.050,0.31
69-2,1.00,0.383,0.14,1.00,0.392,0.052,0.33
70-1,1.00,0.371,0.05,1.00,0.381,0.040,0.05
70-2,1.00,0.228,0.08,1.00,0.240,0.028,0.09
70-3,1.00,0.210,0.13,1.00,0.217,0.024,0.11
72-1,0.94,0.435,0.01,0.94,0.432,0.052,0.04
72-2,0.94,0.140,0.01,0.94,0.140,0.023,0.01
73-1,1.00,0.408,1.00,1.00,0.414,0.052,0.94
73-2,1.00,0.408,1.00,1.00,0.412,0.052,0.97
73-3,0.94,0.392,1.00,0.94,0.400,0.045,0.92
74-1,0.55,0.490,0.09,0.55,0.491,0.080,0.17
74-2,0.82,0.510,0.44,0.82,0.509,0.064,0.45
75-1,1.00,0.422,0.70,1.00,0.424,0.052,0.61
75-2,1.00,0.425,0.70,1.00,0.426,0.053,0.57
79-1,0.55,0.427,0.05,0.54,0.438,0.074,0.16
79-2,0.30,0.401,0.48,0.30,0.417,0.106,0.34
79-3,0.88,0.556,0.05,0.88,0.561,0.046,0.17
80-1,0.61,0.510,0.11,0.61,0.507,0.074,0.23
80-2,0.85,0.505,0.52,0.85,0.503,0.056,0.56
81-1,0.67,0.427,0.59,0.67,0.423,0.076,0.68
81-2,0.67,0.427,0.59,0.67,0.423,0.076,0.68
82-1,0.70,0.380,0.73,0.70,0.401,0.067,0.65
83-1,1.00,0.337,0.19,1.00,0.344,0.038,0.23
83-2,1.00,0.353,0.19,1.00,0.360,0.039,0.19
84-1,1.00,0.251,0.38,1.00,0.263,0.031,0.31
85-1,0.76,0.467,0.14,0.76,0.477,0.069,0.19
85-2,0.76,0.467,0.14,0.76,0.477,0.069,0.19
86-1,0.45,0.200,0.72,0.45,0.201,0.048,0.76
86-2,0.45,0.200,0.72,0.45,0.201,0.048,0.76
86-3,0.39,0.235,0.45,0.39,0.234,0.051,0.61
87-1,0.79,0.529,0.37,0.79,0.530,0.061,0.38
87-2,0.79,0.533,0.18,0.79,0.531,0.060,0.19
87-3,0.73,0.540,0.38,0.73,0.543,0.063,0.41
88-1,0.97,0.387,0.10,0.97,0.385,0.062,0.18
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,0.88,0.253,1.00,0.88,0.251,0.057,1.00
93-2,0.94,0.162,1.00,0.94,0.159,0.056,1.00
94-1,0.97,0.509,1.00,0.97,0.506,0.056,0.91
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
