ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-H14,0.99,0.217,0.36,0.99,0.221,0.011,0.37
Naive-H14,1.00,0.356,0.18,1.00,0.357,0.010,0.18
101-1,0.00,0.016,0.00,0.00,0.016,0.001,0.00
101-2,0.00,0.016,0.00,0.00,0.016,0.001,0.00
101-3,0.00,0.016,0.00,0.00,0.016,0.001,0.00
102-1,0.00,0.016,0.00,0.00,0.016,0.001,0.00
102-2,0.00,0.016,0.00,0.00,0.016,0.001,0.00
102-3,0.00,0.016,0.00,0.00,0.016,0.001,0.00
103-1,0.00,0.016,0.00,0.00,0.016,0.001,0.00
103-2,0.00,0.016,0.00,0.00,0.016,0.001,0.00
103-3,0.00,0.016,0.00,0.00,0.016,0.001,0.00
104-1,0.76,0.195,0.01,0.76,0.195,0.009,0.01
104-2,0.76,0.195,0.01,0.76,0.194,0.009,0.01
104-3,0.89,0.181,0.07,0.89,0.184,0.008,0.10
105-1,0.00,0.016,0.00,0.00,0.016,0.001,0.00
105-2,0.00,0.016,0.00,0.00,0.016,0.001,0.00
105-3,0.00,0.016,0.00,0.00,0.016,0.001,0.00
106-1,0.00,0.016,0.00,0.00,0.016,0.001,0.00
106-2,0.00,0.016,0.00,0.00,0.016,0.001,0.00
106-3,0.00,0.016,0.00,0.00,0.016,0.001,0.00
107-1,0.00,0.016,0.00,0.00,0.016,0.001,0.00
107-2,0.00,0.016,0.00,0.00,0.016,0.001,0.00
107-3,0.00,0.016,0.00,0.00,0.016,0.001,0.00
108-1,0.21,0.055,1.00,0.21,0.055,0.012,1.00
109-1,0.00,0.016,0.00,0.00,0.016,0.001,0.00
110-1,1.00,0.247,0.64,1.00,0.247,0.012,0.63
110-2,0.95,0.173,0.01,0.95,0.173,0.010,0.01
110-3,1.00,0.229,0.08,1.00,0.230,0.012,0.07
111-1,0.00,0.016,0.00,0.00,0.016,0.001,0.00
111-2,0.00,0.016,0.00,0.00,0.016,0.001,0.00
111-3,0.00,0.016,0.00,0.00,0.016,0.001,0.00
112-1,1.00,0.259,0.28,1.00,0.260,0.009,0.26
112-2,1.00,0.264,0.19,1.00,0.265,0.010,0.19
112-3,0.99,0.256,0.28,0.99,0.257,0.009,0.27
113-1,0.99,0.261,0.19,0.99,0.262,0.010,0.20
113-2,0.89,0.193,0.14,0.90,0.195,0.008,0.16
113-3,0.00,0.016,0.00,0.00,0.016,0.001,0.00
114-1,0.00,0.016,0.00,0.00,0.016,0.001,0.00
115-1,0.00,0.016,0.00,0.00,0.016,0.001,0.00
116-1,0.00,0.016,0.00,0.00,0.016,0.001,0.00
116-2,0.00,0.016,0.00,0.00,0.016,0.001,0.00
117-1,0.00,0.016,0.00,0.00,0.016,0.001,0.00
117-2,0.00,0.016,0.00,0.00,0.016,0.001,0.00
119-1,0.67,0.212,0.06,0.67,0.214,0.013,0.11
120-1,0.00,0.016,0.00,0.00,0.016,0.001,0.00
120-2,0.00,0.016,0.00,0.00,0.016,0.001,0.00
120-3,0.00,0.016,0.00,0.00,0.016,0.001,0.00
121-1,0.00,0.016,0.00,0.00,0.016,0.001,0.00
121-2,0.00,0.016,0.00,0.00,0.016,0.001,0.00
121-3,0.00,0.016,0.00,0.00,0.016,0.001,0.00
122-1,0.00,0.016,0.00,0.00,0.016,0.001,0.00
124-1,0.00,0.016,0.00,0.00,0.016,0.001,0.00
124-2,0.00,0.016,0.00,0.00,0.016,0.001,0.00
124-3,0.00,0.016,0.00,0.00,0.016,0.001,0.00
125-1,0.00,0.016,0.00,0.00,0.016,0.001,0.00
125-2,0.00,0.016,0.00,0.00,0.016,0.001,0.00
125-3,0.00,0.016,0.00,0.00,0.016,0.001,0.00
126-1,0.00,0.016,0.00,0.00,0.016,0.001,0.00
127-1,0.00,0.016,0.00,0.00,0.016,0.001,0.00
127-2,0.00,0.016,0.00,0.00,0.016,0.001,0.00
127-3,0.00,0.016,0.00,0.00,0.016,0.001,0.00
128-1,0.00,0.016,0.00,0.00,0.016,0.001,0.00
129-1,0.00,0.016,0.00,0.00,0.016,0.001,0.00
129-2,0.00,0.016,0.00,0.00,0.016,0.001,0.00
129-3,0.00,0.016,0.00,0.00,0.016,0.001,0.00
130-1,1.00,0.220,0.48,1.00,0.221,0.009,0.48
130-2,1.00,0.216,0.50,1.00,0.218,0.009,0.50
130-3,1.00,0.212,0.42,1.00,0.214,0.009,0.43
131-1,0.00,0.016,0.00,0.00,0.016,0.001,0.00
131-2,0.00,0.016,0.00,0.00,0.016,0.001,0.00
131-3,0.00,0.016,0.00,0.00,0.016,0.001,0.00
132-1,1.00,0.257,0.36,1.00,0.259,0.010,0.33
132-2,0.99,0.255,0.36,0.99,0.256,0.010,0.34
65-1,1.00,0.286,0.11,1.00,0.286,0.008,0.11
65-2,0.01,0.017,0.04,0.01,0.020,0.005,0.03
65-3,1.00,0.231,0.04,1.00,0.230,0.008,0.04
68-1,0.00,0.016,0.00,0.00,0.016,0.001,0.00
68-2,0.00,0.016,0.00,0.00,0.016,0.001,0.00
69-1,0.00,0.016,0.00,0.00,0.016,0.001,0.00
69-2,0.00,0.016,0.00,0.00,0.016,0.001,0.00
70-1,0.00,0.016,0.00,0.00,0.016,0.001,0.00
70-2,0.00,0.016,0.00,0.00,0.016,0.001,0.00
70-3,0.00,0.016,0.00,0.00,0.016,0.001,0.00
