ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,0.96,0.499,0.54,0.96,0.523,0.053,0.47
BLAST-S14,1.00,0.642,0.45,1.00,0.659,0.042,0.42
Naive-S11,1.00,0.331,0.07,1.00,0.334,0.030,0.07
Naive-S14,1.00,0.358,0.09,1.00,0.359,0.035,0.10
101-1,0.96,0.480,0.26,0.96,0.481,0.032,0.29
101-2,0.92,0.634,0.20,0.92,0.644,0.035,0.21
101-3,0.96,0.671,0.50,0.96,0.672,0.031,0.53
102-1,1.00,0.681,0.46,1.00,0.683,0.046,0.48
102-2,1.00,0.646,0.46,1.00,0.658,0.050,0.52
102-3,0.12,0.623,0.53,0.12,0.636,0.109,0.63
103-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-3,0.68,0.653,0.33,0.68,0.653,0.052,0.31
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,0.613,0.80,1.00,0.621,0.037,0.85
105-2,1.00,0.630,1.00,1.00,0.637,0.037,0.99
105-3,1.00,0.611,1.00,1.00,0.618,0.034,0.99
106-1,0.96,0.435,0.10,0.96,0.433,0.060,0.13
106-2,0.48,0.164,0.76,0.48,0.177,0.107,0.86
106-3,0.40,0.567,0.10,0.40,0.562,0.094,0.13
107-1,1.00,0.562,0.72,1.00,0.578,0.039,0.73
107-2,1.00,0.629,0.03,1.00,0.640,0.037,0.04
107-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,1.00,0.586,0.54,1.00,0.598,0.054,0.53
110-2,1.00,0.440,0.16,1.00,0.459,0.048,0.22
110-3,1.00,0.297,0.23,1.00,0.290,0.049,0.28
111-1,1.00,0.586,0.54,1.00,0.598,0.054,0.53
111-2,1.00,0.297,0.23,1.00,0.290,0.049,0.28
111-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
112-1,1.00,0.494,0.33,1.00,0.513,0.048,0.30
112-2,1.00,0.523,0.27,1.00,0.533,0.046,0.29
112-3,1.00,0.488,0.33,1.00,0.509,0.049,0.29
113-1,1.00,0.522,0.27,1.00,0.532,0.048,0.29
113-2,0.68,0.222,0.66,0.68,0.225,0.056,0.62
113-3,1.00,0.615,0.54,1.00,0.631,0.056,0.54
114-1,1.00,0.661,0.99,1.00,0.672,0.036,0.75
115-1,1.00,0.663,0.67,1.00,0.671,0.031,0.58
116-1,0.96,0.660,0.56,0.96,0.662,0.035,0.63
116-2,0.92,0.619,0.56,0.92,0.620,0.052,0.63
117-1,1.00,0.668,0.15,1.00,0.670,0.038,0.15
117-2,0.60,0.696,1.00,0.60,0.695,0.065,1.00
119-1,1.00,0.740,0.86,1.00,0.742,0.029,0.85
120-1,1.00,0.661,0.99,1.00,0.662,0.038,0.98
120-2,1.00,0.443,0.51,1.00,0.451,0.055,0.50
120-3,1.00,0.582,0.48,1.00,0.582,0.063,0.50
121-1,0.40,0.633,0.60,0.40,0.624,0.081,0.60
121-2,0.08,0.667,1.00,0.08,0.574,0.384,0.73
121-3,0.80,0.627,0.17,0.80,0.629,0.036,0.17
122-1,0.96,0.669,0.72,0.96,0.670,0.043,0.73
124-1,1.00,0.358,0.31,1.00,0.364,0.053,0.28
