ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,1.00,0.497,0.48,1.00,0.494,0.022,0.47
BLAST-S14,1.00,0.482,0.44,1.00,0.479,0.023,0.46
Naive-S11,1.00,0.423,0.11,1.00,0.423,0.018,0.11
Naive-S14,1.00,0.423,0.17,1.00,0.423,0.018,0.17
101-1,0.98,0.567,0.39,0.98,0.562,0.021,0.39
101-2,0.98,0.452,0.20,0.98,0.450,0.021,0.19
101-3,0.98,0.430,0.29,0.98,0.429,0.025,0.25
102-1,1.00,0.438,0.54,1.00,0.434,0.031,0.51
102-2,0.93,0.423,0.72,0.93,0.423,0.032,0.71
102-3,0.04,0.656,0.85,0.04,0.609,0.160,0.74
103-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-3,0.84,0.388,0.17,0.84,0.390,0.027,0.17
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,0.495,0.92,1.00,0.496,0.016,0.92
105-2,1.00,0.488,0.98,1.00,0.483,0.019,0.99
105-3,1.00,0.498,1.00,1.00,0.499,0.017,1.00
106-1,0.95,0.555,0.13,0.95,0.555,0.023,0.12
106-2,0.52,0.669,0.60,0.52,0.668,0.015,0.64
106-3,0.36,0.399,0.13,0.36,0.397,0.038,0.11
107-1,1.00,0.518,0.75,1.00,0.512,0.018,0.77
107-2,1.00,0.398,0.07,1.00,0.398,0.027,0.07
107-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,1.00,0.598,0.60,1.00,0.591,0.020,0.57
110-2,1.00,0.564,0.31,1.00,0.563,0.021,0.33
110-3,1.00,0.650,0.08,1.00,0.652,0.013,0.14
111-1,1.00,0.604,0.53,1.00,0.595,0.020,0.56
111-2,1.00,0.649,0.15,1.00,0.649,0.012,0.15
111-3,0.02,0.690,1.00,0.02,0.690,0.000,1.00
112-1,1.00,0.547,0.37,1.00,0.542,0.024,0.37
112-2,1.00,0.551,0.37,1.00,0.546,0.022,0.36
112-3,1.00,0.552,0.37,1.00,0.548,0.024,0.37
113-1,1.00,0.556,0.37,1.00,0.551,0.022,0.35
113-2,0.50,0.635,0.85,0.50,0.635,0.031,0.88
113-3,1.00,0.569,0.52,1.00,0.567,0.025,0.50
114-1,1.00,0.450,1.00,1.00,0.451,0.021,1.00
115-1,1.00,0.450,0.75,1.00,0.447,0.022,0.76
116-1,0.96,0.450,0.74,0.96,0.444,0.025,0.78
116-2,0.91,0.389,0.53,0.91,0.389,0.026,0.60
117-1,1.00,0.454,0.13,1.00,0.452,0.025,0.13
117-2,0.25,0.411,1.00,0.25,0.420,0.083,1.00
119-1,1.00,0.437,0.78,1.00,0.433,0.029,0.80
