ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,0.99,0.368,0.42,0.99,0.369,0.011,0.42
BLAST-S14,0.96,0.352,0.42,0.96,0.353,0.012,0.43
Naive-S11,1.00,0.232,0.11,1.00,0.233,0.008,0.11
Naive-S14,1.00,0.232,0.17,1.00,0.233,0.008,0.16
101-1,0.94,0.403,0.37,0.94,0.403,0.011,0.34
101-2,0.89,0.447,0.10,0.89,0.447,0.012,0.09
101-3,0.94,0.431,0.09,0.94,0.432,0.012,0.11
102-1,0.99,0.429,0.55,0.99,0.432,0.012,0.47
102-2,0.94,0.425,0.46,0.94,0.425,0.012,0.46
102-3,0.03,0.046,0.03,0.03,0.046,0.009,0.11
103-1,0.10,0.095,0.06,0.10,0.095,0.011,0.09
103-2,0.11,0.138,0.14,0.11,0.138,0.015,0.15
103-3,0.59,0.380,0.17,0.59,0.379,0.014,0.17
104-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
104-2,0.00,0.001,0.00,0.00,0.001,0.000,0.00
104-3,0.00,0.001,0.00,0.00,0.001,0.000,0.00
105-1,0.98,0.382,0.92,0.98,0.382,0.012,0.92
105-2,0.95,0.393,0.98,0.95,0.395,0.012,0.97
105-3,0.97,0.389,1.00,0.97,0.389,0.012,1.00
106-1,0.77,0.319,0.03,0.77,0.319,0.013,0.04
106-2,0.43,0.123,0.77,0.43,0.123,0.011,0.76
106-3,0.31,0.223,0.03,0.31,0.223,0.014,0.04
107-1,1.00,0.366,0.79,1.00,0.370,0.012,0.77
107-2,1.00,0.387,0.03,1.00,0.387,0.013,0.03
107-3,0.12,0.118,0.03,0.12,0.119,0.012,0.02
108-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
109-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
110-1,0.97,0.456,0.07,0.97,0.457,0.008,0.10
110-2,0.94,0.371,0.29,0.94,0.371,0.011,0.29
110-3,1.00,0.267,0.23,1.00,0.267,0.010,0.20
111-1,0.95,0.438,0.10,0.95,0.439,0.009,0.12
111-2,0.99,0.254,0.23,0.99,0.254,0.011,0.23
111-3,0.13,0.076,0.01,0.13,0.076,0.010,0.01
112-1,1.00,0.390,0.40,1.00,0.390,0.012,0.42
112-2,1.00,0.385,0.40,1.00,0.388,0.012,0.42
112-3,1.00,0.371,0.40,1.00,0.371,0.012,0.40
113-1,1.00,0.370,0.34,1.00,0.371,0.012,0.34
113-2,0.83,0.138,0.44,0.83,0.140,0.009,0.44
113-3,0.66,0.321,0.28,0.66,0.324,0.011,0.26
114-1,1.00,0.467,0.96,1.00,0.469,0.012,0.92
115-1,1.00,0.437,0.34,1.00,0.438,0.012,0.36
116-1,0.64,0.359,0.10,0.64,0.359,0.014,0.20
116-2,0.62,0.348,0.10,0.62,0.348,0.015,0.19
117-1,1.00,0.450,0.11,1.00,0.452,0.011,0.11
117-2,0.24,0.201,1.00,0.24,0.200,0.015,1.00
119-1,0.96,0.439,0.78,0.96,0.440,0.012,0.80
120-1,1.00,0.469,0.97,1.00,0.470,0.012,0.96
120-2,1.00,0.299,0.56,1.00,0.300,0.011,0.58
120-3,0.77,0.257,0.49,0.77,0.258,0.012,0.49
121-1,0.53,0.352,0.44,0.53,0.352,0.014,0.47
121-2,0.08,0.084,0.32,0.08,0.084,0.013,0.34
121-3,0.73,0.421,0.01,0.73,0.421,0.013,0.01
122-1,0.84,0.449,0.71,0.84,0.449,0.012,0.70
124-1,1.00,0.258,0.34,1.00,0.260,0.010,0.30
124-2,1.00,0.217,0.16,1.00,0.218,0.009,0.16
124-3,1.00,0.222,0.19,1.00,0.223,0.008,0.20
125-1,0.96,0.466,0.89,0.96,0.468,0.012,0.91
125-2,0.92,0.402,0.31,0.92,0.404,0.012,0.30
125-3,0.99,0.419,0.62,0.99,0.421,0.012,0.59
126-1,0.24,0.123,0.25,0.24,0.123,0.012,0.25
127-1,0.93,0.452,0.52,0.93,0.454,0.013,0.52
127-2,0.91,0.475,0.14,0.91,0.476,0.013,0.15
127-3,0.00,0.001,0.00,0.00,0.001,0.000,0.00
128-1,0.61,0.263,0.05,0.61,0.265,0.013,0.07
129-1,0.98,0.435,0.49,0.98,0.437,0.012,0.48
129-2,0.28,0.168,0.34,0.28,0.169,0.010,0.36
129-3,0.98,0.436,0.49,0.98,0.437,0.012,0.48
