ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,0.99,0.447,0.42,0.99,0.449,0.010,0.43
BLAST-S14,0.96,0.414,0.42,0.96,0.414,0.011,0.42
Naive-S11,1.00,0.362,0.11,1.00,0.362,0.007,0.12
Naive-S14,1.00,0.362,0.17,1.00,0.362,0.007,0.17
101-1,0.94,0.474,0.37,0.94,0.474,0.009,0.36
101-2,0.89,0.530,0.05,0.89,0.530,0.010,0.06
101-3,0.94,0.500,0.09,0.94,0.503,0.010,0.13
102-1,0.99,0.526,0.55,0.99,0.528,0.010,0.52
102-2,0.94,0.519,0.46,0.94,0.520,0.010,0.49
102-3,0.03,0.049,0.12,0.03,0.049,0.009,0.14
103-1,0.10,0.104,0.12,0.10,0.104,0.012,0.11
103-2,0.11,0.140,0.14,0.11,0.140,0.014,0.15
103-3,0.59,0.405,0.17,0.59,0.405,0.013,0.17
104-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
104-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
104-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
105-1,0.98,0.415,0.92,0.98,0.416,0.011,0.91
105-2,0.95,0.429,0.96,0.95,0.431,0.011,0.97
105-3,0.97,0.423,1.00,0.97,0.424,0.011,1.00
106-1,0.77,0.369,0.03,0.77,0.368,0.012,0.04
106-2,0.43,0.148,0.61,0.43,0.149,0.011,0.67
106-3,0.31,0.250,0.03,0.31,0.250,0.014,0.04
107-1,1.00,0.414,0.73,1.00,0.418,0.010,0.74
107-2,1.00,0.414,0.03,1.00,0.414,0.011,0.03
107-3,0.12,0.122,0.03,0.12,0.123,0.012,0.02
108-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
109-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
110-1,0.97,0.529,0.20,0.97,0.529,0.009,0.19
110-2,0.94,0.455,0.29,0.94,0.455,0.010,0.29
110-3,1.00,0.330,0.26,1.00,0.331,0.010,0.25
111-1,0.95,0.508,0.22,0.95,0.508,0.010,0.21
111-2,0.99,0.322,0.27,0.99,0.323,0.010,0.28
111-3,0.13,0.086,0.01,0.13,0.086,0.010,0.01
112-1,1.00,0.480,0.39,1.00,0.481,0.010,0.41
