ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,0.99,0.365,0.45,0.99,0.367,0.011,0.45
BLAST-S14,0.99,0.379,0.51,0.99,0.383,0.011,0.49
Naive-S11,1.00,0.475,0.55,1.00,0.475,0.012,0.55
Naive-S14,1.00,0.475,0.56,1.00,0.475,0.011,0.53
101-1,0.94,0.451,0.36,0.94,0.451,0.012,0.36
101-2,0.17,0.532,0.18,0.17,0.532,0.028,0.17
101-3,0.94,0.487,0.17,0.94,0.488,0.012,0.17
102-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.04,0.652,0.12,0.04,0.658,0.031,0.11
103-2,0.06,0.605,0.04,0.06,0.616,0.028,0.04
103-3,0.62,0.478,0.17,0.62,0.478,0.016,0.17
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,0.426,0.92,1.00,0.426,0.012,0.92
105-2,0.99,0.456,0.98,0.99,0.457,0.012,0.98
105-3,0.99,0.441,1.00,0.99,0.442,0.012,1.00
106-1,0.44,0.449,0.03,0.44,0.448,0.020,0.03
106-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
106-3,0.32,0.489,0.03,0.32,0.489,0.023,0.03
107-1,1.00,0.372,1.00,1.00,0.373,0.012,0.90
107-2,1.00,0.451,0.02,1.00,0.453,0.012,0.02
107-3,0.07,0.666,0.03,0.07,0.672,0.031,0.03
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,0.99,0.464,0.29,0.99,0.464,0.010,0.29
110-2,0.95,0.424,0.48,0.95,0.425,0.011,0.50
110-3,0.99,0.366,0.48,0.99,0.366,0.011,0.47
111-1,0.95,0.446,0.29,0.95,0.446,0.011,0.29
111-2,0.98,0.359,0.46,0.98,0.359,0.011,0.47
111-3,0.12,0.399,0.01,0.12,0.402,0.033,0.09
112-1,1.00,0.431,0.42,1.00,0.434,0.011,0.47
112-2,1.00,0.431,0.48,1.00,0.433,0.011,0.49
112-3,1.00,0.429,0.42,1.00,0.431,0.011,0.45
113-1,1.00,0.429,0.48,1.00,0.430,0.011,0.46
113-2,0.84,0.333,0.96,0.84,0.334,0.011,0.86
113-3,0.48,0.425,0.48,0.48,0.428,0.016,0.50
114-1,1.00,0.474,0.92,1.00,0.476,0.012,0.92
115-1,1.00,0.488,0.21,1.00,0.489,0.012,0.22
116-1,0.58,0.422,0.13,0.58,0.422,0.017,0.16
116-2,0.34,0.400,0.13,0.34,0.400,0.023,0.16
117-1,1.00,0.451,0.12,1.00,0.451,0.012,0.12
117-2,0.14,0.418,1.00,0.14,0.417,0.035,1.00
119-1,0.98,0.441,0.75,0.98,0.443,0.011,0.75
120-1,1.00,0.477,0.94,1.00,0.478,0.012,0.95
120-2,1.00,0.482,0.71,1.00,0.482,0.011,0.71
120-3,0.99,0.445,0.51,0.99,0.448,0.011,0.52
121-1,0.69,0.506,0.52,0.69,0.506,0.015,0.50
121-2,0.05,0.602,0.61,0.05,0.600,0.047,0.61
121-3,0.75,0.486,0.01,0.75,0.486,0.014,0.01
122-1,0.72,0.474,0.69,0.72,0.474,0.015,0.70
124-1,1.00,0.419,0.34,1.00,0.419,0.010,0.35
124-2,1.00,0.404,0.32,1.00,0.405,0.010,0.32
124-3,1.00,0.434,0.33,1.00,0.434,0.010,0.33
125-1,0.98,0.473,0.89,0.98,0.475,0.012,0.91
125-2,0.98,0.434,0.29,0.98,0.435,0.012,0.30
125-3,1.00,0.381,0.39,1.00,0.384,0.011,0.41
126-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
127-1,0.97,0.461,0.45,0.97,0.462,0.012,0.47
127-2,0.96,0.484,0.65,0.96,0.485,0.012,0.66
127-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
128-1,0.59,0.302,0.09,0.59,0.304,0.013,0.10
129-1,0.99,0.488,0.60,0.99,0.489,0.012,0.60
129-2,0.49,0.423,0.59,0.49,0.423,0.017,0.59
129-3,0.99,0.489,0.60,0.99,0.489,0.012,0.60
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.84,0.471,0.07,0.84,0.472,0.013,0.07
131-2,0.87,0.475,0.04,0.87,0.476,0.013,0.04
131-3,0.97,0.440,0.04,0.97,0.442,0.011,0.05
132-1,1.00,0.447,0.60,1.00,0.448,0.011,0.59
132-2,1.00,0.442,0.60,1.00,0.443,0.011,0.58
65-1,0.97,0.418,0.29,0.97,0.419,0.011,0.28
65-2,0.97,0.401,0.17,0.97,0.402,0.011,0.16
65-3,0.97,0.400,0.17,0.97,0.401,0.010,0.17
68-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
68-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-1,0.22,0.627,0.29,0.22,0.635,0.018,0.32
69-2,1.00,0.474,0.27,1.00,0.475,0.012,0.26
70-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
70-2,1.00,0.491,0.32,1.00,0.491,0.012,0.32
70-3,1.00,0.494,0.36,1.00,0.495,0.012,0.35
72-1,0.96,0.494,0.01,0.96,0.494,0.012,0.01
72-2,0.95,0.504,0.01,0.95,0.503,0.012,0.01
73-1,1.00,0.414,0.67,1.00,0.417,0.011,0.71
73-2,1.00,0.419,0.67,1.00,0.420,0.011,0.69
73-3,0.99,0.337,0.95,0.99,0.337,0.011,0.96
74-1,0.57,0.455,0.11,0.57,0.456,0.016,0.11
74-2,0.98,0.466,0.13,0.98,0.467,0.012,0.14
75-1,0.22,0.645,0.46,0.22,0.647,0.019,0.46
75-2,1.00,0.483,0.42,1.00,0.483,0.012,0.44
79-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
79-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
79-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
80-1,0.61,0.455,0.11,0.61,0.457,0.015,0.15
80-2,0.99,0.478,0.28,0.99,0.478,0.012,0.30
81-1,0.98,0.456,0.50,0.98,0.456,0.012,0.50
81-2,0.98,0.456,0.50,0.98,0.456,0.012,0.50
82-1,0.93,0.468,0.50,0.93,0.468,0.012,0.50
83-1,0.97,0.477,0.23,0.97,0.478,0.011,0.24
83-2,0.97,0.482,0.23,0.97,0.483,0.011,0.22
84-1,0.80,0.318,0.04,0.80,0.320,0.011,0.05
85-1,0.94,0.459,0.26,0.94,0.460,0.012,0.27
85-2,0.96,0.475,0.61,0.96,0.476,0.012,0.59
86-1,0.73,0.479,0.30,0.73,0.479,0.014,0.30
86-2,0.73,0.479,0.30,0.73,0.479,0.014,0.30
86-3,0.53,0.488,0.31,0.53,0.489,0.018,0.31
87-1,0.85,0.457,0.27,0.85,0.457,0.013,0.25
87-2,0.85,0.452,0.08,0.85,0.453,0.013,0.11
87-3,0.76,0.478,0.14,0.76,0.478,0.013,0.17
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.26,0.328,0.03,0.26,0.328,0.020,0.03
91-2,0.26,0.333,1.00,0.26,0.333,0.020,1.00
91-3,0.26,0.157,0.52,0.26,0.156,0.018,0.52
93-1,0.06,0.498,1.00,0.06,0.496,0.038,1.00
93-2,0.06,0.402,1.00,0.06,0.400,0.037,1.00
94-1,0.99,0.466,0.71,0.99,0.467,0.012,0.56
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-1,0.58,0.194,1.00,0.58,0.194,0.008,1.00
96-2,0.58,0.187,1.00,0.58,0.187,0.008,1.00
96-3,0.58,0.184,1.00,0.58,0.184,0.007,1.00
97-1,1.00,0.466,0.05,1.00,0.466,0.012,0.05
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,1.00,0.411,0.50,1.00,0.410,0.011,0.50
99-1,0.98,0.467,0.22,0.98,0.468,0.012,0.23
