ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,0.98,0.330,0.41,0.98,0.331,0.008,0.41
BLAST-S14,0.99,0.349,0.44,0.99,0.350,0.009,0.44
Naive-S11,1.00,0.450,0.28,1.00,0.450,0.008,0.32
Naive-S14,1.00,0.462,0.32,1.00,0.462,0.008,0.32
101-1,0.90,0.424,0.36,0.90,0.424,0.009,0.36
101-2,0.21,0.411,0.10,0.21,0.413,0.018,0.13
101-3,0.90,0.438,0.13,0.90,0.440,0.009,0.19
102-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.01,0.666,0.15,0.01,0.675,0.048,0.13
103-2,0.01,0.643,0.02,0.01,0.659,0.045,0.04
103-3,0.52,0.441,0.17,0.52,0.441,0.013,0.17
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,0.99,0.380,0.91,0.99,0.381,0.008,0.90
105-2,0.98,0.422,0.98,0.98,0.422,0.009,0.98
105-3,0.98,0.409,0.99,0.98,0.410,0.008,0.99
106-1,0.35,0.414,0.07,0.35,0.413,0.015,0.07
106-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
106-3,0.23,0.447,0.07,0.23,0.447,0.018,0.07
107-1,1.00,0.350,0.72,1.00,0.352,0.008,0.74
107-2,1.00,0.413,0.03,1.00,0.413,0.009,0.03
107-3,0.02,0.666,0.02,0.02,0.668,0.048,0.03
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,0.99,0.458,0.29,0.99,0.458,0.008,0.29
110-2,0.94,0.411,0.39,0.94,0.412,0.008,0.40
110-3,1.00,0.355,0.29,1.00,0.355,0.008,0.32
111-1,0.95,0.446,0.29,0.95,0.446,0.008,0.29
111-2,0.99,0.350,0.29,0.99,0.350,0.008,0.31
111-3,0.11,0.462,0.01,0.11,0.462,0.024,0.01
112-1,0.99,0.401,0.45,0.99,0.402,0.008,0.46
112-2,0.99,0.404,0.45,0.99,0.404,0.008,0.45
112-3,0.97,0.402,0.45,0.97,0.403,0.008,0.46
113-1,0.97,0.405,0.45,0.97,0.405,0.008,0.45
113-2,0.78,0.303,0.65,0.78,0.304,0.008,0.69
113-3,0.32,0.457,0.37,0.32,0.458,0.014,0.38
114-1,1.00,0.439,0.87,1.00,0.440,0.008,0.87
