ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,0.98,5.051,0.95,0.98,5.045,0.126,0.94
BLAST-S14,0.99,4.994,0.92,0.99,4.986,0.123,0.93
Naive-S11,1.00,4.583,0.32,1.00,4.583,0.121,0.32
Naive-S14,1.00,4.642,0.48,1.00,4.641,0.123,0.48
101-1,0.90,5.011,0.44,0.90,5.012,0.131,0.44
101-2,0.21,4.548,0.48,0.21,4.530,0.289,0.51
101-3,0.90,4.666,1.00,0.90,4.653,0.122,0.89
102-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.01,2.576,0.18,0.01,2.578,0.658,0.18
103-2,0.01,2.452,0.18,0.01,2.427,0.477,0.17
103-3,0.52,4.604,0.33,0.52,4.606,0.147,0.33
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,0.99,4.939,0.95,0.99,4.936,0.125,0.95
105-2,0.98,10.201,1.00,0.98,10.201,0.668,1.00
105-3,0.98,15.623,1.00,0.98,15.621,0.790,1.00
106-1,0.35,5.206,0.54,0.35,5.179,0.193,0.49
106-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
106-3,0.23,5.251,0.37,0.23,5.200,0.227,0.42
107-1,1.00,14.872,1.00,1.00,14.874,0.661,1.00
107-2,1.00,4.760,0.10,1.00,4.758,0.118,0.10
107-3,0.02,3.679,0.05,0.02,3.651,1.052,0.05
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,0.99,4.871,0.92,0.99,4.867,0.123,0.93
110-2,0.94,4.898,1.00,0.94,4.900,0.123,1.00
110-3,1.00,9.096,1.00,1.00,9.099,0.151,1.00
111-1,0.95,4.849,0.99,0.95,4.847,0.122,0.97
111-2,0.99,8.337,1.00,0.99,8.339,0.150,1.00
111-3,0.11,5.574,1.00,0.11,5.581,0.285,1.00
112-1,0.99,4.963,0.95,0.99,4.959,0.117,0.96
112-2,0.99,4.967,0.99,0.99,4.960,0.117,0.96
112-3,0.97,4.983,0.95,0.97,4.978,0.120,0.93
113-1,0.97,4.981,0.93,0.97,4.977,0.120,0.92
113-2,0.78,10.769,1.00,0.78,10.771,0.133,1.00
113-3,0.32,5.368,0.99,0.32,5.369,0.241,0.99
114-1,1.00,5.787,1.00,1.00,5.789,0.150,1.00
115-1,1.00,4.718,0.81,1.00,4.699,0.115,0.74
116-1,0.69,4.801,0.80,0.69,4.795,0.139,0.78
116-2,0.50,4.765,0.63,0.50,4.759,0.162,0.67
117-1,1.00,4.707,0.16,1.00,4.703,0.117,0.16
117-2,0.13,10.687,1.00,0.13,10.699,0.542,1.00
119-1,0.94,4.932,0.96,0.94,4.917,0.123,0.96
120-1,1.00,6.023,1.00,1.00,6.025,0.161,1.00
120-2,1.00,4.652,0.79,1.00,4.653,0.113,0.79
120-3,1.00,4.579,0.73,1.00,4.577,0.118,0.73
121-1,0.65,5.182,0.61,0.65,5.168,0.140,0.61
121-2,0.04,4.669,0.61,0.04,4.678,0.629,0.69
121-3,0.68,4.827,0.15,0.68,4.816,0.137,0.15
122-1,0.59,5.011,0.99,0.59,5.010,0.160,0.99
124-1,1.00,4.717,0.51,1.00,4.716,0.121,0.51
124-2,1.00,4.741,0.46,1.00,4.739,0.123,0.46
124-3,1.00,4.789,0.51,1.00,4.787,0.123,0.49
125-1,1.00,5.801,1.00,1.00,5.804,0.150,1.00
125-2,0.93,5.019,0.85,0.93,5.003,0.127,0.82
125-3,1.00,4.948,0.93,1.00,4.948,0.125,0.93
126-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
127-1,0.90,4.770,0.83,0.90,4.757,0.125,0.80
127-2,0.89,4.687,0.88,0.89,4.677,0.121,0.89
127-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
128-1,0.47,6.542,1.00,0.47,6.550,0.291,1.00
129-1,0.98,4.502,0.67,0.98,4.500,0.117,0.67
129-2,0.38,4.351,0.68,0.38,4.349,0.183,0.68
129-3,0.98,4.496,0.67,0.98,4.494,0.117,0.68
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.80,4.959,0.93,0.80,4.947,0.120,0.87
131-2,0.83,4.907,0.83,0.83,4.902,0.125,0.82
131-3,0.98,4.813,0.52,0.98,4.805,0.121,0.45
132-1,0.99,4.950,1.00,0.99,4.951,0.117,0.99
132-2,0.96,4.974,0.94,0.96,4.969,0.120,0.96
65-1,0.82,4.852,0.34,0.82,4.849,0.130,0.33
65-2,0.78,4.929,0.20,0.78,4.927,0.133,0.20
65-3,0.82,4.896,0.21,0.82,4.892,0.129,0.22
68-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
68-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-1,0.11,4.748,0.65,0.11,4.706,0.463,0.70
69-2,1.00,4.671,1.00,1.00,4.670,0.120,1.00
70-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
70-2,0.99,4.421,0.32,0.99,4.420,0.115,0.32
70-3,0.99,4.430,0.34,0.99,4.425,0.117,0.36
72-1,0.98,4.972,0.54,0.98,4.962,0.124,0.49
72-2,0.98,4.717,0.05,0.98,4.714,0.124,0.06
73-1,1.00,7.053,1.00,1.00,7.068,0.591,1.00
73-2,1.00,6.709,1.00,1.00,6.725,0.559,1.00
73-3,0.99,42.962,1.00,0.99,42.976,1.163,1.00
74-1,0.54,4.821,0.51,0.54,4.820,0.157,0.52
74-2,0.98,4.776,0.73,0.98,4.772,0.116,0.73
75-1,0.11,4.772,0.72,0.11,4.759,0.472,0.76
75-2,1.00,4.671,1.00,1.00,4.670,0.120,1.00
79-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
79-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
