ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,0.99,0.276,0.47,0.99,0.279,0.011,0.48
BLAST-S14,0.99,0.290,0.52,0.99,0.292,0.012,0.52
Naive-S11,1.00,0.328,0.32,1.00,0.328,0.011,0.32
Naive-S14,1.00,0.316,0.29,1.00,0.316,0.008,0.32
101-1,0.94,0.359,0.36,0.94,0.359,0.012,0.36
101-2,0.17,0.440,0.18,0.17,0.443,0.028,0.15
101-3,0.94,0.417,0.17,0.94,0.417,0.012,0.17
102-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.04,0.526,0.04,0.04,0.529,0.048,0.07
103-2,0.06,0.531,0.04,0.06,0.529,0.045,0.04
103-3,0.62,0.416,0.17,0.62,0.416,0.016,0.17
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,0.351,0.92,1.00,0.350,0.013,0.92
105-2,0.99,0.381,0.98,0.99,0.382,0.012,0.98
105-3,0.99,0.367,1.00,0.99,0.367,0.013,1.00
106-1,0.44,0.389,0.03,0.44,0.388,0.020,0.03
106-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
106-3,0.32,0.414,0.03,0.32,0.413,0.023,0.03
107-1,1.00,0.285,1.00,1.00,0.285,0.013,0.96
107-2,1.00,0.377,0.03,1.00,0.377,0.013,0.03
107-3,0.07,0.546,0.02,0.07,0.551,0.048,0.03
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,0.99,0.422,0.29,0.99,0.421,0.009,0.29
110-2,0.95,0.309,0.53,0.95,0.311,0.012,0.58
110-3,0.99,0.240,0.48,0.99,0.240,0.011,0.47
111-1,0.95,0.405,0.29,0.95,0.405,0.009,0.29
111-2,0.98,0.220,0.48,0.98,0.220,0.011,0.47
111-3,0.12,0.265,0.01,0.12,0.265,0.031,0.09
112-1,1.00,0.315,0.64,1.00,0.318,0.011,0.58
112-2,1.00,0.315,0.55,1.00,0.319,0.011,0.57
112-3,1.00,0.304,0.45,1.00,0.307,0.011,0.51
113-1,1.00,0.304,0.44,1.00,0.307,0.011,0.49
113-2,0.84,0.161,0.97,0.84,0.162,0.010,0.87
113-3,0.48,0.288,0.52,0.48,0.295,0.017,0.54
114-1,1.00,0.397,0.92,1.00,0.399,0.012,0.94
115-1,1.00,0.410,0.27,1.00,0.412,0.012,0.25
116-1,0.58,0.376,0.04,0.58,0.376,0.017,0.11
116-2,0.34,0.360,0.04,0.34,0.359,0.023,0.11
117-1,1.00,0.354,0.12,1.00,0.354,0.010,0.12
117-2,0.14,0.297,1.00,0.14,0.295,0.035,1.00
119-1,0.98,0.361,0.77,0.98,0.363,0.012,0.76
120-1,1.00,0.400,0.98,1.00,0.403,0.012,0.97
120-2,1.00,0.393,0.74,1.00,0.394,0.011,0.73
120-3,0.99,0.352,0.64,0.99,0.354,0.012,0.63
121-1,0.69,0.444,0.52,0.69,0.444,0.016,0.51
121-2,0.05,0.556,0.61,0.05,0.553,0.050,0.62
121-3,0.75,0.417,0.03,0.75,0.418,0.015,0.03
122-1,0.72,0.399,0.69,0.72,0.399,0.015,0.69
124-1,1.00,0.280,0.44,1.00,0.283,0.009,0.39
124-2,1.00,0.275,0.33,1.00,0.275,0.008,0.31
124-3,1.00,0.282,0.33,1.00,0.282,0.008,0.34
125-1,0.98,0.397,0.96,0.98,0.399,0.012,0.95
125-2,0.98,0.347,0.36,0.98,0.351,0.012,0.36
125-3,1.00,0.295,0.43,1.00,0.298,0.012,0.46
126-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
127-1,0.97,0.374,0.50,0.97,0.376,0.011,0.49
127-2,0.96,0.397,0.65,0.96,0.398,0.011,0.65
127-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
128-1,0.59,0.152,0.16,0.59,0.157,0.011,0.11
129-1,0.99,0.396,0.61,0.99,0.397,0.012,0.60
129-2,0.49,0.353,0.61,0.49,0.354,0.016,0.60
129-3,0.99,0.396,0.60,0.99,0.397,0.012,0.60
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.84,0.396,0.07,0.84,0.398,0.013,0.08
131-2,0.87,0.406,0.04,0.87,0.407,0.013,0.04
131-3,0.97,0.357,0.06,0.97,0.358,0.012,0.06
132-1,1.00,0.330,0.60,1.00,0.331,0.011,0.59
132-2,1.00,0.320,0.60,1.00,0.321,0.011,0.58
65-1,0.97,0.285,0.20,0.97,0.289,0.009,0.24
65-2,0.97,0.271,0.15,0.97,0.276,0.009,0.14
65-3,0.97,0.276,0.13,0.97,0.280,0.009,0.14
68-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
68-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-1,0.22,0.494,0.21,0.22,0.497,0.025,0.22
69-2,1.00,0.383,0.28,1.00,0.384,0.012,0.27
70-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
70-2,1.00,0.386,0.32,1.00,0.387,0.011,0.31
70-3,1.00,0.392,0.31,1.00,0.392,0.012,0.32
72-1,0.96,0.406,0.01,0.96,0.406,0.012,0.01
72-2,0.95,0.418,0.01,0.95,0.418,0.012,0.01
73-1,1.00,0.331,0.77,1.00,0.333,0.012,0.77
73-2,1.00,0.333,0.77,1.00,0.337,0.012,0.74
73-3,0.99,0.234,0.94,0.99,0.234,0.011,0.94
74-1,0.57,0.392,0.14,0.57,0.393,0.016,0.13
74-2,0.98,0.387,0.13,0.98,0.390,0.012,0.19
75-1,0.22,0.514,0.67,0.22,0.518,0.025,0.56
75-2,1.00,0.398,0.42,1.00,0.400,0.012,0.50
79-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
79-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
79-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
80-1,0.61,0.380,0.21,0.61,0.382,0.015,0.18
80-2,0.99,0.409,0.40,0.99,0.410,0.012,0.40
81-1,0.98,0.366,0.50,0.98,0.366,0.013,0.50
81-2,0.98,0.366,0.50,0.98,0.366,0.013,0.50
82-1,0.93,0.372,0.50,0.93,0.372,0.011,0.50
83-1,0.97,0.395,0.26,0.97,0.397,0.011,0.31
83-2,0.97,0.406,0.26,0.97,0.408,0.011,0.26
84-1,0.80,0.205,0.07,0.80,0.206,0.011,0.06
85-1,0.94,0.369,0.26,0.94,0.371,0.011,0.29
85-2,0.96,0.388,0.61,0.96,0.390,0.011,0.61
86-1,0.73,0.385,0.30,0.73,0.385,0.014,0.31
86-2,0.73,0.385,0.30,0.73,0.385,0.014,0.31
86-3,0.53,0.383,0.32,0.53,0.384,0.018,0.31
87-1,0.85,0.370,0.23,0.85,0.372,0.013,0.23
87-2,0.85,0.370,0.08,0.85,0.371,0.013,0.12
87-3,0.76,0.394,0.14,0.76,0.395,0.014,0.19
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.26,0.197,0.03,0.26,0.199,0.016,0.03
91-2,0.26,0.201,1.00,0.26,0.200,0.017,1.00
91-3,0.26,0.049,0.52,0.26,0.049,0.007,0.52
93-1,0.06,0.165,1.00,0.06,0.163,0.043,1.00
93-2,0.06,0.133,1.00,0.06,0.132,0.033,1.00
94-1,0.99,0.388,0.87,0.99,0.389,0.012,0.81
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-1,0.58,0.085,1.00,0.58,0.085,0.004,1.00
96-2,0.58,0.074,1.00,0.58,0.074,0.004,1.00
96-3,0.58,0.076,1.00,0.58,0.076,0.004,1.00
97-1,1.00,0.383,0.05,1.00,0.382,0.013,0.06
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,1.00,0.302,0.50,1.00,0.302,0.011,0.50
99-1,0.98,0.365,0.22,0.98,0.366,0.012,0.23
