ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,1.00,0.349,0.54,1.00,0.351,0.092,0.56
BLAST-S14,1.00,0.314,0.51,1.00,0.310,0.100,0.54
Naive-S11,1.00,0.110,0.62,1.00,0.127,0.015,0.30
Naive-S14,1.00,0.088,0.09,1.00,0.100,0.015,0.11
101-1,1.00,0.294,0.32,1.00,0.306,0.076,0.42
101-2,1.00,0.338,0.05,1.00,0.339,0.083,0.16
101-3,1.00,0.367,0.68,1.00,0.364,0.093,0.64
102-1,1.00,0.305,0.70,1.00,0.303,0.092,0.66
102-2,1.00,0.266,0.55,1.00,0.284,0.084,0.65
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-3,0.40,0.398,0.33,0.40,0.391,0.196,0.28
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,0.177,0.28,1.00,0.192,0.073,0.58
105-2,1.00,0.208,0.93,1.00,0.210,0.076,0.93
105-3,1.00,0.190,0.90,1.00,0.192,0.081,0.93
106-1,0.67,0.408,0.32,0.67,0.405,0.136,0.44
106-2,0.27,0.201,1.00,0.27,0.179,0.111,0.96
106-3,0.20,0.667,0.32,0.20,0.692,0.298,0.47
107-1,1.00,0.209,0.72,1.00,0.214,0.074,0.73
107-2,1.00,0.241,0.04,1.00,0.255,0.100,0.04
107-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,1.00,0.181,0.56,1.00,0.220,0.060,0.49
110-2,1.00,0.235,0.81,1.00,0.248,0.072,0.62
110-3,1.00,0.376,0.01,1.00,0.359,0.067,0.06
111-1,1.00,0.181,0.56,1.00,0.221,0.060,0.49
111-2,0.93,0.375,0.01,0.93,0.358,0.068,0.07
111-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
112-1,1.00,0.272,0.55,1.00,0.281,0.072,0.52
112-2,1.00,0.269,0.62,1.00,0.282,0.073,0.52
112-3,1.00,0.259,0.55,1.00,0.271,0.072,0.47
113-1,1.00,0.255,0.55,1.00,0.272,0.073,0.48
113-2,0.53,0.192,1.00,0.53,0.198,0.102,0.76
113-3,1.00,0.172,0.40,1.00,0.204,0.056,0.37
114-1,1.00,0.237,0.98,1.00,0.240,0.087,0.91
115-1,1.00,0.313,0.52,1.00,0.318,0.097,0.52
116-1,0.80,0.251,0.70,0.80,0.267,0.119,0.81
116-2,0.73,0.324,0.64,0.73,0.330,0.134,0.76
117-1,1.00,0.359,0.22,1.00,0.361,0.102,0.22
117-2,0.73,0.235,1.00,0.73,0.229,0.096,1.00
119-1,1.00,0.334,0.86,1.00,0.326,0.103,0.86
120-1,1.00,0.233,0.98,1.00,0.246,0.087,0.94
120-2,1.00,0.254,0.86,1.00,0.297,0.083,0.52
120-3,0.67,0.236,0.95,0.67,0.263,0.120,0.91
121-1,0.40,0.286,0.60,0.40,0.288,0.168,0.62
121-2,0.13,0.520,0.85,0.13,0.529,0.356,0.89
121-3,0.40,0.454,0.66,0.40,0.445,0.212,0.56
122-1,0.93,0.317,0.98,0.93,0.304,0.109,0.97
124-1,1.00,0.186,0.31,1.00,0.200,0.071,0.37
124-2,1.00,0.144,0.27,1.00,0.153,0.049,0.28
124-3,1.00,0.193,0.37,1.00,0.204,0.081,0.38
125-1,1.00,0.252,0.77,1.00,0.260,0.083,0.87
125-2,1.00,0.170,0.46,1.00,0.210,0.071,0.37
125-3,1.00,0.297,0.61,1.00,0.302,0.094,0.66
126-1,0.20,0.147,0.64,0.20,0.145,0.047,0.76
127-1,1.00,0.362,0.65,1.00,0.364,0.098,0.60
127-2,1.00,0.371,0.24,1.00,0.372,0.113,0.27
127-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
128-1,0.67,0.131,1.00,0.67,0.141,0.059,0.64
129-1,1.00,0.360,0.71,1.00,0.363,0.106,0.67
129-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
129-3,1.00,0.360,0.71,1.00,0.363,0.106,0.67
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.93,0.218,0.84,0.93,0.225,0.106,0.65
131-2,0.87,0.232,0.30,0.87,0.236,0.113,0.47
131-3,1.00,0.244,0.07,1.00,0.261,0.096,0.24
132-1,1.00,0.276,0.48,1.00,0.290,0.071,0.53
132-2,1.00,0.274,0.48,1.00,0.287,0.071,0.52
65-1,1.00,0.288,0.31,1.00,0.290,0.079,0.33
65-2,1.00,0.287,0.37,1.00,0.291,0.087,0.34
65-3,1.00,0.280,0.34,1.00,0.283,0.084,0.36
68-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
68-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-1,1.00,0.304,0.19,1.00,0.314,0.097,0.44
69-2,1.00,0.327,0.78,1.00,0.323,0.098,0.66
70-1,1.00,0.410,0.29,1.00,0.411,0.103,0.45
70-2,1.00,0.215,0.19,1.00,0.221,0.094,0.20
70-3,1.00,0.204,0.26,1.00,0.216,0.082,0.19
72-1,1.00,0.362,0.01,1.00,0.355,0.094,0.02
72-2,0.93,0.290,0.01,0.93,0.282,0.107,0.01
73-1,1.00,0.250,0.96,1.00,0.248,0.085,0.97
73-2,1.00,0.250,0.96,1.00,0.248,0.085,0.97
73-3,1.00,0.268,1.00,1.00,0.250,0.074,1.00
74-1,0.47,0.422,0.18,0.47,0.427,0.141,0.33
74-2,1.00,0.331,0.95,1.00,0.343,0.095,0.64
75-1,1.00,0.291,0.71,1.00,0.296,0.095,0.71
75-2,1.00,0.327,0.78,1.00,0.319,0.097,0.79
79-1,0.93,0.366,0.39,0.93,0.359,0.107,0.36
79-2,0.73,0.350,0.39,0.74,0.333,0.119,0.38
79-3,1.00,0.351,0.77,1.00,0.355,0.101,0.52
80-1,0.53,0.417,0.18,0.53,0.411,0.124,0.27
80-2,1.00,0.331,0.95,1.00,0.339,0.095,0.70
81-1,1.00,0.350,0.83,1.00,0.343,0.119,0.80
81-2,1.00,0.350,0.83,1.00,0.343,0.119,0.80
82-1,0.93,0.225,0.85,0.93,0.233,0.088,0.84
83-1,1.00,0.223,0.56,1.00,0.228,0.075,0.68
83-2,1.00,0.233,0.56,1.00,0.238,0.076,0.68
84-1,0.93,0.189,0.26,0.93,0.192,0.106,0.27
85-1,1.00,0.379,0.87,1.00,0.376,0.106,0.77
85-2,1.00,0.379,0.87,1.00,0.376,0.106,0.77
86-1,0.93,0.300,0.36,0.93,0.292,0.114,0.43
86-2,0.93,0.300,0.36,0.93,0.292,0.114,0.43
86-3,0.87,0.305,0.37,0.87,0.296,0.114,0.35
87-1,1.00,0.278,0.53,1.00,0.288,0.104,0.52
87-2,1.00,0.197,0.26,1.00,0.214,0.081,0.32
87-3,0.87,0.321,0.53,0.87,0.322,0.107,0.58
88-1,1.00,0.255,0.89,1.00,0.263,0.099,0.84
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
