ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,0.99,0.238,0.42,0.99,0.241,0.013,0.41
BLAST-S14,0.99,0.273,0.50,0.99,0.274,0.014,0.49
Naive-S11,1.00,0.293,0.17,1.00,0.294,0.007,0.19
Naive-S14,1.00,0.290,0.17,1.00,0.290,0.006,0.17
101-1,0.89,0.264,0.36,0.89,0.265,0.013,0.35
101-2,0.87,0.302,0.10,0.87,0.304,0.013,0.12
101-3,0.89,0.299,0.34,0.89,0.300,0.012,0.29
102-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-3,0.42,0.354,0.17,0.42,0.353,0.025,0.17
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,0.290,0.94,1.00,0.291,0.014,0.94
105-2,0.98,0.284,0.94,0.98,0.286,0.013,0.95
105-3,0.98,0.286,0.99,0.98,0.287,0.014,0.99
106-1,0.38,0.326,0.17,0.38,0.326,0.027,0.15
106-2,0.00,0.472,1.00,0.00,0.472,0.000,1.00
106-3,0.23,0.359,0.17,0.23,0.358,0.035,0.16
107-1,1.00,0.268,1.00,1.00,0.269,0.013,0.90
107-2,1.00,0.230,0.02,1.00,0.230,0.013,0.02
107-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,0.98,0.276,0.74,0.98,0.278,0.013,0.73
110-2,0.96,0.324,0.38,0.96,0.323,0.012,0.38
110-3,0.99,0.279,0.25,0.99,0.279,0.010,0.25
111-1,0.97,0.272,0.62,0.97,0.276,0.013,0.61
111-2,0.98,0.276,0.25,0.98,0.276,0.010,0.25
111-3,0.06,0.314,0.23,0.06,0.319,0.049,0.26
112-1,0.99,0.324,0.42,0.99,0.325,0.012,0.44
112-2,0.99,0.327,0.42,0.99,0.328,0.012,0.43
112-3,0.99,0.323,0.42,0.99,0.324,0.011,0.43
113-1,0.99,0.326,0.42,0.99,0.327,0.012,0.42
113-2,0.74,0.209,0.32,0.74,0.212,0.011,0.29
113-3,0.95,0.273,0.62,0.95,0.277,0.013,0.59
114-1,1.00,0.319,0.74,1.00,0.321,0.013,0.78
115-1,1.00,0.313,0.21,1.00,0.313,0.015,0.22
116-1,0.76,0.259,0.01,0.76,0.258,0.017,0.03
116-2,0.42,0.262,0.01,0.42,0.261,0.022,0.02
117-1,1.00,0.360,0.12,1.00,0.361,0.011,0.12
117-2,0.29,0.319,1.00,0.29,0.318,0.028,1.00
119-1,0.96,0.322,0.56,0.96,0.325,0.014,0.54
120-1,1.00,0.315,0.91,1.00,0.316,0.014,0.87
120-2,1.00,0.280,0.51,1.00,0.283,0.010,0.50
120-3,1.00,0.268,0.46,1.00,0.268,0.010,0.46
121-1,0.50,0.332,0.60,0.50,0.331,0.023,0.59
121-2,0.06,0.300,0.72,0.06,0.300,0.066,0.76
121-3,0.56,0.350,0.02,0.56,0.350,0.021,0.02
122-1,0.68,0.344,0.70,0.68,0.344,0.020,0.70
124-1,1.00,0.263,0.23,1.00,0.266,0.009,0.24
124-2,1.00,0.259,0.16,1.00,0.259,0.007,0.16
124-3,1.00,0.274,0.22,1.00,0.275,0.009,0.22
125-1,1.00,0.318,0.68,1.00,0.322,0.013,0.76
125-2,0.95,0.295,0.17,0.95,0.297,0.014,0.18
125-3,0.95,0.292,0.20,0.95,0.294,0.015,0.21
126-1,0.98,0.298,0.21,0.98,0.298,0.014,0.21
127-1,0.95,0.339,0.44,0.95,0.340,0.014,0.43
127-2,0.94,0.337,0.43,0.94,0.338,0.013,0.44
127-3,0.43,0.165,0.06,0.43,0.167,0.015,0.08
128-1,0.62,0.229,0.05,0.62,0.234,0.017,0.13
129-1,0.99,0.364,0.57,0.99,0.365,0.011,0.58
129-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
129-3,0.99,0.364,0.57,0.99,0.365,0.011,0.58
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.75,0.319,0.04,0.75,0.318,0.017,0.04
131-2,0.73,0.327,0.02,0.73,0.328,0.018,0.04
131-3,0.99,0.270,0.04,0.99,0.270,0.014,0.04
132-1,0.99,0.325,0.48,0.99,0.326,0.012,0.49
132-2,0.99,0.325,0.48,0.99,0.326,0.012,0.48
65-1,0.89,0.269,0.29,0.89,0.270,0.010,0.28
65-2,0.86,0.277,0.29,0.86,0.279,0.010,0.27
65-3,0.89,0.279,0.32,0.89,0.282,0.010,0.29
68-1,0.98,0.218,0.99,0.98,0.218,0.012,0.98
68-2,0.98,0.230,0.99,0.98,0.231,0.013,0.97
69-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-2,1.00,0.300,0.24,1.00,0.301,0.014,0.21
70-1,1.00,0.282,0.21,1.00,0.282,0.011,0.21
70-2,1.00,0.325,0.15,1.00,0.325,0.009,0.15
70-3,1.00,0.296,0.09,1.00,0.296,0.008,0.09
72-1,0.71,0.337,0.01,0.71,0.337,0.019,0.01
72-2,0.54,0.309,0.01,0.54,0.308,0.024,0.01
73-1,1.00,0.231,0.98,1.00,0.237,0.012,0.89
73-2,1.00,0.233,0.98,1.00,0.238,0.012,0.89
73-3,0.99,0.205,0.95,0.99,0.205,0.014,0.96
74-1,0.52,0.296,0.08,0.52,0.299,0.019,0.08
74-2,0.98,0.271,0.04,0.98,0.273,0.012,0.06
75-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
75-2,1.00,0.314,0.27,1.00,0.314,0.015,0.26
79-1,0.87,0.321,0.10,0.87,0.323,0.013,0.12
79-2,0.58,0.314,0.10,0.58,0.315,0.016,0.10
79-3,0.93,0.329,0.06,0.93,0.330,0.013,0.06
80-1,0.57,0.303,0.07,0.57,0.308,0.019,0.11
80-2,0.99,0.295,0.09,0.99,0.297,0.013,0.10
81-1,0.73,0.284,0.03,0.73,0.284,0.018,0.15
81-2,0.73,0.284,0.03,0.73,0.284,0.018,0.13
82-1,0.91,0.244,0.50,0.91,0.245,0.013,0.52
83-1,0.98,0.294,0.48,0.98,0.294,0.010,0.45
83-2,0.98,0.297,0.48,0.98,0.297,0.010,0.45
84-1,0.90,0.242,0.05,0.90,0.242,0.009,0.05
85-1,0.97,0.332,0.24,0.97,0.333,0.013,0.24
85-2,0.97,0.332,0.24,0.97,0.333,0.013,0.24
86-1,0.96,0.313,0.43,0.96,0.315,0.014,0.51
86-2,0.96,0.313,0.43,0.96,0.315,0.014,0.51
86-3,0.72,0.305,0.30,0.72,0.305,0.019,0.31
87-1,0.91,0.296,0.40,0.91,0.298,0.015,0.40
87-2,0.91,0.295,0.18,0.91,0.297,0.014,0.18
87-3,0.75,0.333,0.36,0.75,0.334,0.017,0.34
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
94-1,0.99,0.324,0.11,0.99,0.325,0.015,0.15
95-1,0.98,0.234,0.72,0.98,0.238,0.011,0.80
95-2,0.98,0.214,0.99,0.98,0.215,0.012,0.97
96-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,0.06,0.216,0.49,0.06,0.212,0.041,0.49
99-1,0.97,0.275,0.12,0.97,0.276,0.012,0.12
