ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,0.99,18.051,0.96,0.99,18.026,1.390,0.93
BLAST-S14,0.99,18.242,0.97,0.99,18.232,1.403,0.97
Naive-S11,1.00,16.980,0.22,1.00,16.982,1.299,0.22
Naive-S14,1.00,17.026,0.25,1.00,17.007,1.294,0.24
101-1,0.90,18.054,0.60,0.90,18.005,1.516,0.55
101-2,0.88,17.228,0.59,0.88,17.203,1.494,0.62
101-3,0.90,21.176,1.00,0.90,21.248,1.457,1.00
102-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-3,0.44,15.082,0.33,0.44,15.090,1.841,0.33
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,17.885,0.99,1.00,17.853,1.406,0.99
105-2,0.97,35.233,1.00,0.97,35.337,5.613,1.00
105-3,0.96,44.638,1.00,0.96,44.687,6.176,1.00
106-1,0.41,15.631,0.93,0.41,15.467,1.998,0.70
106-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
106-3,0.29,14.283,0.93,0.29,14.306,2.391,0.84
107-1,1.00,59.755,1.00,1.00,59.743,7.009,1.00
107-2,1.00,17.200,0.05,1.00,17.165,1.375,0.06
107-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,0.95,21.355,1.00,0.95,21.426,1.591,1.00
110-2,0.91,17.430,0.95,0.91,17.453,1.355,0.94
110-3,1.00,22.688,1.00,1.00,22.743,1.177,1.00
111-1,0.95,20.361,1.00,0.95,20.441,1.495,1.00
111-2,0.96,20.918,1.00,0.96,20.974,1.171,1.00
111-3,0.08,20.643,0.74,0.08,20.448,3.617,0.71
112-1,0.98,17.590,0.76,0.99,17.557,1.365,0.81
112-2,0.98,17.568,0.79,0.99,17.544,1.364,0.81
112-3,0.98,17.280,0.72,0.99,17.223,1.367,0.69
113-1,0.98,17.280,0.66,0.99,17.222,1.362,0.69
113-2,0.77,23.202,1.00,0.77,23.252,1.056,1.00
113-3,0.94,20.148,1.00,0.94,20.225,1.463,1.00
114-1,1.00,22.568,1.00,1.00,22.628,1.573,1.00
115-1,1.00,17.363,0.71,1.00,17.302,1.385,0.68
116-1,0.68,15.890,0.66,0.68,15.822,1.694,0.71
116-2,0.31,15.560,0.66,0.31,15.553,2.275,0.68
117-1,1.00,17.534,0.17,1.00,17.478,1.379,0.17
117-2,0.32,47.168,1.00,0.32,47.337,9.873,1.00
119-1,0.98,17.839,0.90,0.98,17.815,1.407,0.91
120-1,1.00,23.305,1.00,1.00,23.365,1.638,1.00
120-2,1.00,17.298,0.64,1.00,17.252,1.364,0.64
120-3,1.00,17.236,0.56,1.00,17.247,1.384,0.56
121-1,0.62,15.716,0.85,0.62,15.463,1.400,0.80
121-2,0.07,17.367,1.00,0.07,17.689,5.892,0.98
121-3,0.66,15.966,0.11,0.66,15.813,1.546,0.25
122-1,0.83,16.049,1.00,0.83,16.001,1.402,0.99
124-1,1.00,17.841,0.45,1.00,17.831,1.378,0.45
124-2,1.00,17.846,0.30,1.00,17.764,1.357,0.31
124-3,1.00,17.846,0.45,1.00,17.824,1.374,0.44
125-1,1.00,22.477,1.00,1.00,22.537,1.561,1.00
125-2,0.95,18.030,0.93,0.95,18.007,1.445,0.91
125-3,0.96,18.232,0.97,0.96,18.208,1.453,0.97
126-1,0.20,17.689,0.40,0.20,17.477,2.403,0.39
127-1,0.95,17.604,0.60,0.95,17.582,1.461,0.59
127-2,0.95,17.494,0.64,0.95,17.477,1.457,0.62
127-3,0.44,18.818,0.34,0.44,18.778,2.087,0.34
128-1,0.62,56.694,1.00,0.62,56.835,10.348,1.00
129-1,0.98,17.135,0.67,0.98,17.122,1.368,0.66
129-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
129-3,0.98,17.135,0.67,0.98,17.122,1.368,0.66
