ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,0.99,20.905,0.73,0.99,20.879,0.927,0.79
BLAST-S14,0.99,20.767,0.84,0.99,20.730,0.930,0.85
Naive-S11,1.00,19.601,0.23,1.00,19.609,0.885,0.23
Naive-S14,1.00,19.618,0.25,1.00,19.628,0.888,0.25
101-1,0.89,20.908,0.48,0.89,20.915,0.956,0.47
101-2,0.87,20.286,0.60,0.87,20.283,0.948,0.56
101-3,0.89,22.705,1.00,0.89,22.731,0.981,1.00
102-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-3,0.42,22.827,0.17,0.42,22.628,1.437,0.24
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,21.082,0.98,1.00,21.061,0.898,0.98
105-2,0.98,34.907,1.00,0.98,35.047,3.748,1.00
105-3,0.98,48.249,1.00,0.98,48.321,4.511,1.00
106-1,0.38,20.373,0.72,0.38,20.275,1.553,0.55
106-2,0.00,26.108,1.00,0.00,26.108,0.000,1.00
106-3,0.23,19.674,0.72,0.23,19.627,2.104,0.66
107-1,1.00,58.779,1.00,1.00,58.837,4.741,1.00
107-2,1.00,20.378,0.05,1.00,20.354,0.934,0.06
107-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,0.98,21.019,1.00,0.98,21.043,0.870,1.00
110-2,0.96,20.759,0.86,0.96,20.751,0.920,0.87
110-3,0.99,23.847,1.00,0.99,23.873,0.887,1.00
111-1,0.97,21.030,1.00,0.97,21.056,0.874,1.00
111-2,0.98,23.294,1.00,0.98,23.316,0.895,1.00
111-3,0.06,18.304,0.89,0.06,18.159,2.806,0.82
112-1,0.99,20.304,0.74,0.99,20.299,0.897,0.74
112-2,0.99,20.325,0.75,0.99,20.312,0.896,0.74
112-3,0.99,20.184,0.69,0.99,20.163,0.904,0.69
113-1,0.99,20.164,0.70,0.99,20.158,0.907,0.70
113-2,0.74,25.830,1.00,0.74,25.855,1.038,1.00
113-3,0.95,20.953,1.00,0.95,20.974,0.904,1.00
114-1,1.00,20.890,1.00,1.00,20.924,0.901,1.00
115-1,1.00,20.026,0.70,1.00,19.989,0.893,0.72
116-1,0.76,20.621,0.40,0.76,20.605,1.059,0.42
116-2,0.42,19.457,0.50,0.42,19.473,1.307,0.40
117-1,1.00,19.501,0.14,1.00,19.511,0.852,0.14
117-2,0.29,34.700,1.00,0.29,34.814,3.245,1.00
119-1,0.96,20.312,0.87,0.96,20.318,0.908,0.87
120-1,1.00,21.206,1.00,1.00,21.241,0.908,1.00
120-2,1.00,20.392,0.63,1.00,20.359,0.896,0.63
120-3,1.00,20.343,0.53,1.00,20.343,0.878,0.54
121-1,0.50,21.167,0.60,0.50,21.218,1.346,0.60
121-2,0.06,20.147,1.00,0.06,20.248,2.988,0.98
121-3,0.56,20.467,0.04,0.56,20.456,1.290,0.05
122-1,0.68,21.324,0.97,0.68,21.250,1.194,0.97
124-1,1.00,20.802,0.44,1.00,20.787,0.909,0.42
124-2,1.00,20.498,0.27,1.00,20.507,0.869,0.27
124-3,1.00,20.780,0.39,1.00,20.750,0.907,0.41
125-1,1.00,20.854,1.00,1.00,20.888,0.899,1.00
125-2,0.95,20.591,0.68,0.95,20.534,0.916,0.68
125-3,0.95,20.991,0.94,0.95,20.913,0.939,0.90
126-1,0.98,20.085,0.37,0.98,20.070,0.879,0.37
127-1,0.95,20.006,0.61,0.95,20.003,0.931,0.60
127-2,0.94,19.824,0.64,0.94,19.805,0.932,0.67
127-3,0.43,21.346,0.48,0.43,21.272,1.568,0.49
128-1,0.62,86.883,1.00,0.62,86.942,9.916,1.00
129-1,0.99,19.366,0.65,0.99,19.371,0.858,0.65
129-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
129-3,0.99,19.366,0.65,0.99,19.371,0.858,0.65
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.75,20.357,0.57,0.75,20.322,1.008,0.51
131-2,0.73,19.741,0.56,0.73,19.693,0.997,0.51
131-3,0.99,20.235,0.18,0.99,20.183,0.896,0.22
132-1,0.99,20.154,0.76,0.99,20.130,0.883,0.76
132-2,0.99,20.014,0.72,0.99,20.005,0.883,0.71
65-1,0.89,20.871,0.45,0.89,20.873,0.965,0.45
65-2,0.86,20.694,0.45,0.86,20.683,0.980,0.45
65-3,0.89,20.763,0.46,0.89,20.756,0.959,0.47
68-1,0.98,32.161,1.00,0.98,32.182,1.888,1.00
68-2,0.98,34.665,1.00,0.98,34.684,2.136,1.00
69-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-2,1.00,20.197,1.00,1.00,20.208,0.904,0.99
70-1,1.00,20.478,0.46,1.00,20.472,0.913,0.49
70-2,1.00,19.328,0.18,1.00,19.333,0.841,0.18
70-3,1.00,19.698,0.16,1.00,19.697,0.886,0.15
72-1,0.71,21.208,0.53,0.71,21.049,1.058,0.52
72-2,0.54,20.510,0.01,0.54,20.516,1.306,0.01
73-1,1.00,33.806,1.00,1.00,33.954,5.003,1.00
73-2,1.00,32.571,1.00,1.00,32.717,4.593,1.00
73-3,0.99,337.098,1.00,0.99,337.051,16.197,1.00
74-1,0.52,17.470,0.33,0.52,17.431,1.070,0.34
74-2,0.98,20.565,0.56,0.98,20.552,0.931,0.59
75-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
75-2,1.00,20.197,1.00,1.00,20.208,0.904,0.99
79-1,0.87,20.650,0.98,0.87,20.594,0.976,0.82
79-2,0.58,20.172,0.30,0.58,20.058,1.154,0.25
79-3,0.93,20.834,0.80,0.93,20.835,0.980,0.79
80-1,0.57,18.448,0.69,0.57,18.397,1.051,0.67
80-2,0.99,20.548,0.83,0.99,20.516,0.918,0.78
81-1,0.73,20.181,0.68,0.73,20.161,1.051,0.65
81-2,0.73,20.181,0.68,0.73,20.165,1.051,0.65
82-1,0.91,21.443,0.96,0.91,21.430,1.017,0.95
83-1,0.98,24.001,1.00,0.98,24.035,1.026,1.00
83-2,0.98,23.283,1.00,0.98,23.319,1.001,1.00
84-1,0.90,20.733,0.10,0.90,20.739,0.960,0.10
