ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
83-2,0.97,0.621,0.44,0.97,0.620,0.008,0.53
84-1,0.83,0.668,0.04,0.83,0.668,0.005,0.04
85-1,0.92,0.609,0.23,0.92,0.609,0.013,0.22
85-2,0.92,0.609,0.23,0.92,0.609,0.013,0.22
86-1,0.70,0.717,0.30,0.70,0.717,0.019,0.30
86-2,0.70,0.717,0.30,0.70,0.717,0.019,0.30
86-3,0.36,0.816,0.30,0.36,0.816,0.024,0.30
87-1,0.93,0.653,0.45,0.93,0.652,0.009,0.46
87-2,0.93,0.644,0.21,0.93,0.643,0.009,0.20
87-3,0.76,0.632,0.11,0.76,0.633,0.013,0.23
88-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
89-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
89-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
89-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
91-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
91-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
91-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
93-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
93-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
94-1,0.98,0.584,0.92,0.98,0.583,0.015,0.73
95-1,1.00,0.668,0.96,1.00,0.668,0.007,0.97
95-2,1.00,0.671,1.00,1.00,0.671,0.006,1.00
96-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
96-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
96-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
97-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
97-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
97-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
98-1,0.20,0.828,0.36,0.20,0.829,0.025,0.38
99-1,0.98,0.636,0.19,0.98,0.633,0.010,0.19
