ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
80-1,0.56,0.185,0.03,0.56,0.195,0.066,0.04
80-2,0.92,0.190,0.20,0.92,0.200,0.046,0.16
81-1,0.24,0.297,0.45,0.24,0.288,0.110,0.48
81-2,0.24,0.297,0.45,0.24,0.288,0.110,0.48
82-1,0.68,0.369,0.55,0.68,0.365,0.056,0.62
83-1,0.96,0.216,0.37,0.96,0.223,0.037,0.34
83-2,0.96,0.321,0.23,0.96,0.324,0.046,0.26
84-1,0.76,0.220,0.16,0.76,0.238,0.048,0.22
85-1,0.72,0.342,0.15,0.72,0.353,0.064,0.14
85-2,0.72,0.342,0.15,0.72,0.353,0.064,0.14
86-1,0.32,0.118,0.33,0.32,0.112,0.047,0.36
86-2,0.32,0.118,0.33,0.32,0.112,0.047,0.36
86-3,0.12,0.106,0.36,0.12,0.100,0.073,0.35
87-1,0.68,0.251,0.37,0.68,0.268,0.056,0.34
87-2,0.68,0.255,0.18,0.68,0.269,0.062,0.16
87-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
94-1,1.00,0.250,0.09,1.00,0.251,0.047,0.25
95-1,1.00,0.202,0.87,1.00,0.213,0.034,0.87
95-2,1.00,0.202,0.94,1.00,0.213,0.041,0.93
96-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,1.00,0.092,0.50,1.00,0.091,0.020,0.50
99-1,0.84,0.181,0.10,0.84,0.196,0.046,0.12
